LocationTime,LOCATION,INDICATOR,SUBJECT,TIME,Value
COL-2013-08,COL,EMP,MEN,2013,78.83246
COL-2013-09,COL,EMP,MEN,2013,79.16338
COL-2013-10,COL,EMP,MEN,2013,79.29631
COL-2013-11,COL,EMP,MEN,2013,78.14552
COL-2013-12,COL,EMP,MEN,2013,79.72865
COL-2014-01,COL,EMP,MEN,2014,79.46184
COL-2014-02,COL,EMP,MEN,2014,78.56905
COL-2014-03,COL,EMP,MEN,2014,78.61571
COL-2014-04,COL,EMP,MEN,2014,79.07732
COL-2014-05,COL,EMP,MEN,2014,79.96725
COL-2014-06,COL,EMP,MEN,2014,79.09252
COL-2014-07,COL,EMP,MEN,2014,78.53875
COL-2014-08,COL,EMP,MEN,2014,79.02486
COL-2014-09,COL,EMP,MEN,2014,79.52762
COL-2014-10,COL,EMP,MEN,2014,79.35434
COL-2014-11,COL,EMP,MEN,2014,79.54239
COL-2014-12,COL,EMP,MEN,2014,78.73535
COL-2015-01,COL,EMP,MEN,2015,79.38194
COL-2015-02,COL,EMP,MEN,2015,79.33736
COL-2015-03,COL,EMP,MEN,2015,79.50796
COL-2015-04,COL,EMP,MEN,2015,79.6067
COL-2015-05,COL,EMP,MEN,2015,79.59116
COL-2015-06,COL,EMP,MEN,2015,79.825
COL-2015-07,COL,EMP,MEN,2015,79.93547
COL-2015-08,COL,EMP,MEN,2015,79.21086
COL-2015-09,COL,EMP,MEN,2015,78.66878
COL-2015-10,COL,EMP,MEN,2015,79.55962
COL-2015-11,COL,EMP,MEN,2015,80.20443
COL-2015-12,COL,EMP,MEN,2015,79.73571
COL-2016-01,COL,EMP,MEN,2016,79.08007
COL-2016-02,COL,EMP,MEN,2016,79.00816
COL-2016-03,COL,EMP,MEN,2016,77.9409
COL-2016-04,COL,EMP,MEN,2016,80.28542
COL-2016-05,COL,EMP,MEN,2016,78.64362
COL-2016-06,COL,EMP,MEN,2016,79.1128
COL-2016-07,COL,EMP,MEN,2016,78.47291
COL-2016-08,COL,EMP,MEN,2016,79.32642
COL-2016-09,COL,EMP,MEN,2016,79.02604
COL-2016-10,COL,EMP,MEN,2016,78.46336
COL-2016-11,COL,EMP,MEN,2016,79.023
COL-2016-12,COL,EMP,MEN,2016,78.93111
COL-2017-01,COL,EMP,MEN,2017,78.70814
COL-2017-02,COL,EMP,MEN,2017,78.84338
COL-2017-03,COL,EMP,MEN,2017,78.60101
COL-2017-04,COL,EMP,MEN,2017,79.5232
COL-2017-05,COL,EMP,MEN,2017,79.51574
COL-2017-06,COL,EMP,MEN,2017,79.84988
COL-2017-07,COL,EMP,MEN,2017,79.28542
COL-2017-08,COL,EMP,MEN,2017,78.86462
COL-2017-09,COL,EMP,MEN,2017,78.03663
COL-2017-10,COL,EMP,MEN,2017,77.56211
COL-2017-11,COL,EMP,MEN,2017,78.52504
COL-2017-12,COL,EMP,MEN,2017,77.39764
COL-2018-01,COL,EMP,MEN,2018,78.31481
COL-2018-02,COL,EMP,MEN,2018,77.51305
COL-2018-03,COL,EMP,MEN,2018,78.58859
COL-2018-04,COL,EMP,MEN,2018,79.46675
COL-2018-05,COL,EMP,MEN,2018,79.49242
COL-2018-06,COL,EMP,MEN,2018,79.22693
COL-2018-07,COL,EMP,MEN,2018,79.36131
COL-2018-08,COL,EMP,MEN,2018,78.45026
COL-2018-09,COL,EMP,MEN,2018,78.45683
COL-2018-10,COL,EMP,MEN,2018,78.11045
COL-2018-11,COL,EMP,MEN,2018,77.09618
COL-2018-12,COL,EMP,MEN,2018,78.28099
COL-2019-01,COL,EMP,MEN,2019,77.56218
COL-2019-02,COL,EMP,MEN,2019,77.30423
COL-2019-03,COL,EMP,MEN,2019,77.64994
COL-2019-04,COL,EMP,MEN,2019,78.3112
COL-2019-05,COL,EMP,MEN,2019,77.93846
COL-2019-06,COL,EMP,MEN,2019,78.33193
COL-2019-07,COL,EMP,MEN,2019,76.89853
COL-2019-08,COL,EMP,MEN,2019,77.34364
COL-2019-09,COL,EMP,MEN,2019,76.68998
COL-2019-10,COL,EMP,MEN,2019,76.73953
COL-2019-11,COL,EMP,MEN,2019,77.23506
COL-2019-12,COL,EMP,MEN,2019,77.20089
COL-2020-01,COL,EMP,MEN,2020,76.77547
COL-2020-02,COL,EMP,MEN,2020,76.95185
COL-2020-03,COL,EMP,MEN,2020,72.52537
COL-2020-04,COL,EMP,MEN,2020,62.28697
COL-2020-05,COL,EMP,MEN,2020,64.07604
COL-2020-06,COL,EMP,MEN,2020,66.96093
COL-2020-07,COL,EMP,MEN,2020,67.98654
COL-2020-08,COL,EMP,MEN,2020,70.59309
COL-2020-09,COL,EMP,MEN,2020,71.80858
COL-2020-10,COL,EMP,MEN,2020,72.65756
COL-2020-11,COL,EMP,MEN,2020,73.04028
COL-2020-12,COL,EMP,MEN,2020,72.79431
COL-2007-01,COL,EMP,TOT,2007,58.75435
COL-2007-02,COL,EMP,TOT,2007,59.78328
COL-2007-03,COL,EMP,TOT,2007,59.01131
COL-2007-04,COL,EMP,TOT,2007,60.4766
COL-2007-05,COL,EMP,TOT,2007,59.39746
COL-2007-06,COL,EMP,TOT,2007,60.18688
COL-2007-07,COL,EMP,TOT,2007,60.26004
COL-2007-08,COL,EMP,TOT,2007,60.26077
COL-2007-09,COL,EMP,TOT,2007,60.32363
COL-2007-10,COL,EMP,TOT,2007,60.45476
COL-2007-11,COL,EMP,TOT,2007,60.97091
COL-2007-12,COL,EMP,TOT,2007,60.09283
COL-2008-01,COL,EMP,TOT,2008,60.45897
COL-2008-02,COL,EMP,TOT,2008,61.19971
COL-2008-03,COL,EMP,TOT,2008,61.45024
COL-2008-04,COL,EMP,TOT,2008,61.18443
COL-2008-05,COL,EMP,TOT,2008,61.34206
COL-2008-06,COL,EMP,TOT,2008,59.20026
COL-2008-07,COL,EMP,TOT,2008,60.43098
COL-2008-08,COL,EMP,TOT,2008,60.22453
COL-2008-09,COL,EMP,TOT,2008,60.59082
COL-2008-10,COL,EMP,TOT,2008,58.07377
COL-2008-11,COL,EMP,TOT,2008,58.23045
COL-2008-12,COL,EMP,TOT,2008,60.20654
COL-2009-01,COL,EMP,TOT,2009,60.20359
COL-2009-02,COL,EMP,TOT,2009,60.9809
COL-2009-03,COL,EMP,TOT,2009,61.82751
COL-2009-04,COL,EMP,TOT,2009,62.07821
COL-2009-05,COL,EMP,TOT,2009,62.83222
COL-2009-06,COL,EMP,TOT,2009,62.80166
COL-2009-07,COL,EMP,TOT,2009,62.50587
COL-2009-08,COL,EMP,TOT,2009,61.80736
COL-2009-09,COL,EMP,TOT,2009,61.37426
COL-2009-10,COL,EMP,TOT,2009,62.30283
COL-2009-11,COL,EMP,TOT,2009,62.78482
COL-2009-12,COL,EMP,TOT,2009,62.8149
COL-2010-01,COL,EMP,TOT,2010,62.94352
COL-2010-02,COL,EMP,TOT,2010,63.45331
COL-2010-03,COL,EMP,TOT,2010,62.73649
COL-2010-04,COL,EMP,TOT,2010,63.28544
COL-2010-05,COL,EMP,TOT,2010,62.79319
COL-2010-06,COL,EMP,TOT,2010,63.19559
COL-2010-07,COL,EMP,TOT,2010,63.46843
COL-2010-08,COL,EMP,TOT,2010,63.72779
COL-2010-09,COL,EMP,TOT,2010,64.55416
COL-2010-10,COL,EMP,TOT,2010,63.2957
COL-2010-11,COL,EMP,TOT,2010,63.53127
COL-2010-12,COL,EMP,TOT,2010,63.27382
COL-2011-01,COL,EMP,TOT,2011,64.57446
COL-2011-02,COL,EMP,TOT,2011,63.29298
COL-2011-03,COL,EMP,TOT,2011,64.54769
COL-2011-04,COL,EMP,TOT,2011,63.92995
COL-2011-05,COL,EMP,TOT,2011,64.32695
COL-2011-06,COL,EMP,TOT,2011,64.2975
COL-2011-07,COL,EMP,TOT,2011,64.6623
COL-2011-08,COL,EMP,TOT,2011,64.53094
COL-2011-09,COL,EMP,TOT,2011,65.53809
COL-2011-10,COL,EMP,TOT,2011,66.43598
COL-2011-11,COL,EMP,TOT,2011,66.00475
COL-2011-12,COL,EMP,TOT,2011,65.78697
COL-2012-01,COL,EMP,TOT,2012,66.15036
COL-2012-02,COL,EMP,TOT,2012,65.94082
COL-2012-03,COL,EMP,TOT,2012,66.63567
COL-2012-04,COL,EMP,TOT,2012,65.95466
COL-2012-05,COL,EMP,TOT,2012,66.18512
COL-2012-06,COL,EMP,TOT,2012,66.8636
COL-2012-07,COL,EMP,TOT,2012,65.71325
COL-2012-08,COL,EMP,TOT,2012,66.42248
COL-2012-09,COL,EMP,TOT,2012,65.39033
COL-2012-10,COL,EMP,TOT,2012,65.82367
COL-2012-11,COL,EMP,TOT,2012,65.28838
COL-2012-12,COL,EMP,TOT,2012,65.84543
COL-2013-01,COL,EMP,TOT,2013,66.04208
COL-2013-02,COL,EMP,TOT,2013,65.14555
COL-2013-03,COL,EMP,TOT,2013,65.46239
COL-2013-04,COL,EMP,TOT,2013,65.93446
COL-2013-05,COL,EMP,TOT,2013,66.97781
COL-2013-06,COL,EMP,TOT,2013,65.92799
COL-2013-07,COL,EMP,TOT,2013,66.78323
COL-2013-08,COL,EMP,TOT,2013,66.75906
COL-2013-09,COL,EMP,TOT,2013,66.5079
COL-2013-10,COL,EMP,TOT,2013,66.77164
COL-2013-11,COL,EMP,TOT,2013,65.68877
COL-2013-12,COL,EMP,TOT,2013,66.61151
COL-2014-01,COL,EMP,TOT,2014,66.6115
COL-2014-02,COL,EMP,TOT,2014,65.96556
COL-2014-03,COL,EMP,TOT,2014,66.29646
COL-2014-04,COL,EMP,TOT,2014,66.78603
COL-2014-05,COL,EMP,TOT,2014,67.04376
COL-2014-06,COL,EMP,TOT,2014,66.71414
COL-2014-07,COL,EMP,TOT,2014,66.58499
COL-2014-08,COL,EMP,TOT,2014,66.91246
COL-2014-09,COL,EMP,TOT,2014,67.28868
COL-2014-10,COL,EMP,TOT,2014,67.18607
COL-2014-11,COL,EMP,TOT,2014,67.01405
COL-2014-12,COL,EMP,TOT,2014,66.13851
COL-2015-01,COL,EMP,TOT,2015,66.86491
COL-2015-02,COL,EMP,TOT,2015,66.69215
COL-2015-03,COL,EMP,TOT,2015,67.40418
COL-2015-04,COL,EMP,TOT,2015,67.46008
COL-2015-05,COL,EMP,TOT,2015,67.65909
COL-2015-06,COL,EMP,TOT,2015,67.62558
COL-2015-07,COL,EMP,TOT,2015,67.71809
COL-2015-08,COL,EMP,TOT,2015,67.23979
COL-2015-09,COL,EMP,TOT,2015,67.18114
COL-2015-10,COL,EMP,TOT,2015,67.43999
COL-2015-11,COL,EMP,TOT,2015,68.1271
COL-2015-12,COL,EMP,TOT,2015,67.25397
COL-2016-01,COL,EMP,TOT,2016,66.79077
COL-2016-02,COL,EMP,TOT,2016,67.2385
COL-2016-03,COL,EMP,TOT,2016,66.31718
COL-2016-04,COL,EMP,TOT,2016,68.08318
COL-2016-05,COL,EMP,TOT,2016,67.30151
COL-2016-06,COL,EMP,TOT,2016,67.3233
COL-2016-07,COL,EMP,TOT,2016,66.54124
COL-2016-08,COL,EMP,TOT,2016,67.00648
COL-2016-09,COL,EMP,TOT,2016,66.98663
COL-2016-10,COL,EMP,TOT,2016,66.73801
COL-2016-11,COL,EMP,TOT,2016,67.55262
COL-2016-12,COL,EMP,TOT,2016,66.56092
COL-2017-01,COL,EMP,TOT,2017,66.74574
COL-2017-02,COL,EMP,TOT,2017,66.87897
COL-2017-03,COL,EMP,TOT,2017,66.68124
COL-2017-04,COL,EMP,TOT,2017,68.23763
COL-2017-05,COL,EMP,TOT,2017,67.20649
COL-2017-06,COL,EMP,TOT,2017,68.14579
COL-2017-07,COL,EMP,TOT,2017,67.19024
COL-2017-08,COL,EMP,TOT,2017,67.04582
COL-2017-09,COL,EMP,TOT,2017,66.36442
COL-2017-10,COL,EMP,TOT,2017,66.30647
COL-2017-11,COL,EMP,TOT,2017,66.2053
COL-2017-12,COL,EMP,TOT,2017,66.23994
COL-2018-01,COL,EMP,TOT,2018,66.21806
COL-2018-02,COL,EMP,TOT,2018,65.43361
COL-2018-03,COL,EMP,TOT,2018,66.48433
COL-2018-04,COL,EMP,TOT,2018,68.19094
COL-2018-05,COL,EMP,TOT,2018,67.22163
COL-2018-06,COL,EMP,TOT,2018,67.08195
COL-2018-07,COL,EMP,TOT,2018,67.19405
COL-2018-08,COL,EMP,TOT,2018,67.00678
COL-2018-09,COL,EMP,TOT,2018,66.33661
COL-2018-10,COL,EMP,TOT,2018,65.59467
COL-2018-11,COL,EMP,TOT,2018,64.81544
COL-2018-12,COL,EMP,TOT,2018,65.88311
COL-2019-01,COL,EMP,TOT,2019,65.56016
COL-2019-02,COL,EMP,TOT,2019,65.30032
COL-2019-03,COL,EMP,TOT,2019,65.8235
COL-2019-04,COL,EMP,TOT,2019,66.26231
COL-2019-05,COL,EMP,TOT,2019,66.19962
COL-2019-06,COL,EMP,TOT,2019,66.56871
COL-2019-07,COL,EMP,TOT,2019,65.63052
COL-2019-08,COL,EMP,TOT,2019,64.69707
COL-2019-09,COL,EMP,TOT,2019,64.64946
COL-2019-10,COL,EMP,TOT,2019,64.76667
COL-2019-11,COL,EMP,TOT,2019,64.73589
COL-2019-12,COL,EMP,TOT,2019,64.27302
COL-2020-01,COL,EMP,TOT,2020,64.63649
COL-2020-02,COL,EMP,TOT,2020,63.95895
COL-2020-03,COL,EMP,TOT,2020,60.71307
COL-2020-04,COL,EMP,TOT,2020,50.74689
COL-2020-05,COL,EMP,TOT,2020,52.1048
COL-2020-06,COL,EMP,TOT,2020,54.09456
COL-2020-07,COL,EMP,TOT,2020,53.9711
COL-2020-08,COL,EMP,TOT,2020,57.06234
COL-2020-09,COL,EMP,TOT,2020,58.25499
COL-2020-10,COL,EMP,TOT,2020,59.26504
COL-2020-11,COL,EMP,TOT,2020,59.64748
COL-2020-12,COL,EMP,TOT,2020,59.61177
COL-2007-01,COL,EMP,WOMEN,2007,44.63158
COL-2007-02,COL,EMP,WOMEN,2007,45.42451
COL-2007-03,COL,EMP,WOMEN,2007,45.19104
COL-2007-04,COL,EMP,WOMEN,2007,45.90387
COL-2007-05,COL,EMP,WOMEN,2007,44.99093
COL-2007-06,COL,EMP,WOMEN,2007,45.83299
COL-2007-07,COL,EMP,WOMEN,2007,45.88062
COL-2007-08,COL,EMP,WOMEN,2007,46.91661
COL-2007-09,COL,EMP,WOMEN,2007,46.83575
COL-2007-10,COL,EMP,WOMEN,2007,46.89037
COL-2007-11,COL,EMP,WOMEN,2007,47.19535
COL-2007-12,COL,EMP,WOMEN,2007,46.31226
COL-2008-01,COL,EMP,WOMEN,2008,46.57154
COL-2008-02,COL,EMP,WOMEN,2008,48.05321
COL-2008-03,COL,EMP,WOMEN,2008,47.79845
COL-2008-04,COL,EMP,WOMEN,2008,46.85396
COL-2008-05,COL,EMP,WOMEN,2008,48.14283
COL-2008-06,COL,EMP,WOMEN,2008,45.27077
COL-2008-07,COL,EMP,WOMEN,2008,47.18768
COL-2008-08,COL,EMP,WOMEN,2008,46.16151
COL-2008-09,COL,EMP,WOMEN,2008,46.5564
COL-2008-10,COL,EMP,WOMEN,2008,43.8725
COL-2008-11,COL,EMP,WOMEN,2008,43.59848
COL-2008-12,COL,EMP,WOMEN,2008,46.71207
COL-2009-01,COL,EMP,WOMEN,2009,46.77234
COL-2009-02,COL,EMP,WOMEN,2009,46.93253
COL-2009-03,COL,EMP,WOMEN,2009,48.22296
COL-2009-04,COL,EMP,WOMEN,2009,48.73132
COL-2009-05,COL,EMP,WOMEN,2009,49.43263
COL-2009-06,COL,EMP,WOMEN,2009,49.32968
COL-2009-07,COL,EMP,WOMEN,2009,49.36565
COL-2009-08,COL,EMP,WOMEN,2009,48.70826
COL-2009-09,COL,EMP,WOMEN,2009,48.49044
COL-2009-10,COL,EMP,WOMEN,2009,48.85072
COL-2009-11,COL,EMP,WOMEN,2009,50.11623
COL-2009-12,COL,EMP,WOMEN,2009,50.50307
COL-2010-01,COL,EMP,WOMEN,2010,50.38696
COL-2010-02,COL,EMP,WOMEN,2010,51.27116
COL-2010-03,COL,EMP,WOMEN,2010,49.6436
COL-2010-04,COL,EMP,WOMEN,2010,51.05185
COL-2010-05,COL,EMP,WOMEN,2010,50.12055
COL-2010-06,COL,EMP,WOMEN,2010,50.36592
COL-2010-07,COL,EMP,WOMEN,2010,51.02849
COL-2010-08,COL,EMP,WOMEN,2010,50.73164
COL-2010-09,COL,EMP,WOMEN,2010,51.88264
COL-2010-10,COL,EMP,WOMEN,2010,50.20461
COL-2010-11,COL,EMP,WOMEN,2010,51.00769
COL-2010-12,COL,EMP,WOMEN,2010,50.4406
COL-2011-01,COL,EMP,WOMEN,2011,52.29397
COL-2011-02,COL,EMP,WOMEN,2011,50.39011
COL-2011-03,COL,EMP,WOMEN,2011,51.59015
COL-2011-04,COL,EMP,WOMEN,2011,50.80081
COL-2011-05,COL,EMP,WOMEN,2011,51.95376
COL-2011-06,COL,EMP,WOMEN,2011,51.71807
COL-2011-07,COL,EMP,WOMEN,2011,51.93876
COL-2011-08,COL,EMP,WOMEN,2011,52.43618
COL-2011-09,COL,EMP,WOMEN,2011,53.17997
COL-2011-10,COL,EMP,WOMEN,2011,54.10968
COL-2011-11,COL,EMP,WOMEN,2011,54.08636
COL-2011-12,COL,EMP,WOMEN,2011,53.33558
COL-2012-01,COL,EMP,WOMEN,2012,53.74592
COL-2012-02,COL,EMP,WOMEN,2012,54.11079
COL-2012-03,COL,EMP,WOMEN,2012,54.7722
COL-2012-04,COL,EMP,WOMEN,2012,54.16291
COL-2012-05,COL,EMP,WOMEN,2012,54.03112
COL-2012-06,COL,EMP,WOMEN,2012,55.08166
COL-2012-07,COL,EMP,WOMEN,2012,53.56435
COL-2012-08,COL,EMP,WOMEN,2012,54.03815
COL-2012-09,COL,EMP,WOMEN,2012,53.40996
COL-2012-10,COL,EMP,WOMEN,2012,53.40633
COL-2012-11,COL,EMP,WOMEN,2012,53.21238
COL-2012-12,COL,EMP,WOMEN,2012,54.28969
COL-2013-01,COL,EMP,WOMEN,2013,53.82342
COL-2013-02,COL,EMP,WOMEN,2013,53.06544
COL-2013-03,COL,EMP,WOMEN,2013,53.79975
COL-2013-04,COL,EMP,WOMEN,2013,53.93896
COL-2013-05,COL,EMP,WOMEN,2013,55.50654
COL-2013-06,COL,EMP,WOMEN,2013,54.54654
COL-2013-07,COL,EMP,WOMEN,2013,55.09867
COL-2013-08,COL,EMP,WOMEN,2013,55.42923
COL-2013-09,COL,EMP,WOMEN,2013,54.56781
COL-2013-10,COL,EMP,WOMEN,2013,54.97935
COL-2013-11,COL,EMP,WOMEN,2013,53.96507
COL-2013-12,COL,EMP,WOMEN,2013,54.29703
COL-2014-01,COL,EMP,WOMEN,2014,54.56312
COL-2014-02,COL,EMP,WOMEN,2014,54.082
COL-2014-03,COL,EMP,WOMEN,2014,54.64398
COL-2014-04,COL,EMP,WOMEN,2014,55.26949
COL-2014-05,COL,EMP,WOMEN,2014,54.80753
COL-2014-06,COL,EMP,WOMEN,2014,55.03727
COL-2014-07,COL,EMP,WOMEN,2014,55.36022
COL-2014-08,COL,EMP,WOMEN,2014,55.59521
COL-2014-09,COL,EMP,WOMEN,2014,55.74376
COL-2014-10,COL,EMP,WOMEN,2014,55.6863
COL-2014-11,COL,EMP,WOMEN,2014,55.20309
COL-2014-12,COL,EMP,WOMEN,2014,54.29795
COL-2015-01,COL,EMP,WOMEN,2015,55.09599
COL-2015-02,COL,EMP,WOMEN,2015,54.75708
COL-2015-03,COL,EMP,WOMEN,2015,56.00336
COL-2015-04,COL,EMP,WOMEN,2015,56.03937
COL-2015-05,COL,EMP,WOMEN,2015,56.40882
COL-2015-06,COL,EMP,WOMEN,2015,56.12889
COL-2015-07,COL,EMP,WOMEN,2015,56.15617
COL-2015-08,COL,EMP,WOMEN,2015,55.95891
COL-2015-09,COL,EMP,WOMEN,2015,56.399
COL-2015-10,COL,EMP,WOMEN,2015,56.02555
COL-2015-11,COL,EMP,WOMEN,2015,56.69347
COL-2015-12,COL,EMP,WOMEN,2015,55.50046
COL-2016-01,COL,EMP,WOMEN,2016,55.2706
COL-2016-02,COL,EMP,WOMEN,2016,56.16344
COL-2016-03,COL,EMP,WOMEN,2016,55.32706
COL-2016-04,COL,EMP,WOMEN,2016,56.51009
COL-2016-05,COL,EMP,WOMEN,2016,56.60115
COL-2016-06,COL,EMP,WOMEN,2016,56.22787
COL-2016-07,COL,EMP,WOMEN,2016,55.29496
COL-2016-08,COL,EMP,WOMEN,2016,55.34866
COL-2016-09,COL,EMP,WOMEN,2016,55.60255
COL-2016-10,COL,EMP,WOMEN,2016,55.67509
COL-2016-11,COL,EMP,WOMEN,2016,56.70402
COL-2016-12,COL,EMP,WOMEN,2016,54.94267
COL-2017-01,COL,EMP,WOMEN,2017,55.39384
COL-2017-02,COL,EMP,WOMEN,2017,55.62221
COL-2017-03,COL,EMP,WOMEN,2017,55.39137
COL-2017-04,COL,EMP,WOMEN,2017,57.56388
COL-2017-05,COL,EMP,WOMEN,2017,55.58614
COL-2017-06,COL,EMP,WOMEN,2017,57.10727
COL-2017-07,COL,EMP,WOMEN,2017,55.74284
COL-2017-08,COL,EMP,WOMEN,2017,55.96518
COL-2017-09,COL,EMP,WOMEN,2017,55.33851
COL-2017-10,COL,EMP,WOMEN,2017,55.70292
COL-2017-11,COL,EMP,WOMEN,2017,54.58011
COL-2017-12,COL,EMP,WOMEN,2017,55.71355
COL-2018-01,COL,EMP,WOMEN,2018,54.79541
COL-2018-02,COL,EMP,WOMEN,2018,53.92349
COL-2018-03,COL,EMP,WOMEN,2018,55.11612
COL-2018-04,COL,EMP,WOMEN,2018,57.51852
COL-2018-05,COL,EMP,WOMEN,2018,55.68498
COL-2018-06,COL,EMP,WOMEN,2018,55.57197
COL-2018-07,COL,EMP,WOMEN,2018,55.69804
COL-2018-08,COL,EMP,WOMEN,2018,56.20625
COL-2018-09,COL,EMP,WOMEN,2018,54.91288
COL-2018-10,COL,EMP,WOMEN,2018,53.8987
COL-2018-11,COL,EMP,WOMEN,2018,53.25338
COL-2018-12,COL,EMP,WOMEN,2018,54.19799
COL-2019-01,COL,EMP,WOMEN,2019,54.19461
COL-2019-02,COL,EMP,WOMEN,2019,54.02845
COL-2019-03,COL,EMP,WOMEN,2019,54.64678
COL-2019-04,COL,EMP,WOMEN,2019,54.87096
COL-2019-05,COL,EMP,WOMEN,2019,55.10306
COL-2019-06,COL,EMP,WOMEN,2019,55.4206
COL-2019-07,COL,EMP,WOMEN,2019,55.01545
COL-2019-08,COL,EMP,WOMEN,2019,52.80669
COL-2019-09,COL,EMP,WOMEN,2019,53.20872
COL-2019-10,COL,EMP,WOMEN,2019,53.46544
COL-2019-11,COL,EMP,WOMEN,2019,53.00427
COL-2019-12,COL,EMP,WOMEN,2019,52.06999
COL-2020-01,COL,EMP,WOMEN,2020,53.15011
COL-2020-02,COL,EMP,WOMEN,2020,51.63339
COL-2020-03,COL,EMP,WOMEN,2020,49.51186
COL-2020-04,COL,EMP,WOMEN,2020,39.72164
COL-2020-05,COL,EMP,WOMEN,2020,40.75049
COL-2020-06,COL,EMP,WOMEN,2020,41.95477
COL-2020-07,COL,EMP,WOMEN,2020,40.7122
COL-2020-08,COL,EMP,WOMEN,2020,44.22548
COL-2020-09,COL,EMP,WOMEN,2020,45.54897
COL-2020-10,COL,EMP,WOMEN,2020,46.63415
COL-2020-11,COL,EMP,WOMEN,2020,46.98107
COL-2020-12,COL,EMP,WOMEN,2020,47.15237
LVA-1998,LVA,EMP,MEN,1998,505.5
LVA-1999,LVA,EMP,MEN,1999,506.3
LVA-2000,LVA,EMP,MEN,2000,484.9
LVA-2001,LVA,EMP,MEN,2001,468.2
LVA-2002,LVA,EMP,MEN,2002,485.15
LVA-2003,LVA,EMP,MEN,2003,489.575
LVA-2004,LVA,EMP,MEN,2004,490.075
LVA-2005,LVA,EMP,MEN,2005,496.7
LVA-2006,LVA,EMP,MEN,2006,525.7
LVA-2007,LVA,EMP,MEN,2007,540.15
LVA-2008,LVA,EMP,MEN,2008,531.375
LVA-2009,LVA,EMP,MEN,2009,435.0
LVA-2010,LVA,EMP,MEN,2010,402.6
LVA-2011,LVA,EMP,MEN,2011,416.15
LVA-2012,LVA,EMP,MEN,2012,428.225
LVA-2013,LVA,EMP,MEN,2013,440.6
LVA-2014,LVA,EMP,MEN,2014,438.45
LVA-2015,LVA,EMP,MEN,2015,443.925
LVA-2016,LVA,EMP,MEN,2016,438.2
LVA-2017,LVA,EMP,MEN,2017,440.975
LVA-2018,LVA,EMP,MEN,2018,448.6
LVA-2019,LVA,EMP,MEN,2019,450.15
LVA-2020,LVA,EMP,MEN,2020,441.975
LVA-1998,LVA,EMP,TOT,1998,986.1
LVA-1999,LVA,EMP,TOT,1999,971.8
LVA-2000,LVA,EMP,TOT,2000,941.6
LVA-2001,LVA,EMP,TOT,2001,933.8
LVA-2002,LVA,EMP,TOT,2002,955.45
LVA-2003,LVA,EMP,TOT,2003,962.05
LVA-2004,LVA,EMP,TOT,2004,963.85
LVA-2005,LVA,EMP,TOT,2005,972.35
LVA-2006,LVA,EMP,TOT,2006,1030.925
LVA-2007,LVA,EMP,TOT,2007,1057.45
LVA-2008,LVA,EMP,TOT,2008,1054.925
LVA-2009,LVA,EMP,TOT,2009,908.5
LVA-2010,LVA,EMP,TOT,2010,850.675
LVA-2011,LVA,EMP,TOT,2011,861.575
LVA-2012,LVA,EMP,TOT,2012,875.625
LVA-2013,LVA,EMP,TOT,2013,893.875
LVA-2014,LVA,EMP,TOT,2014,884.65
LVA-2015,LVA,EMP,TOT,2015,896.075
LVA-2016,LVA,EMP,TOT,2016,893.275
LVA-2017,LVA,EMP,TOT,2017,894.825
LVA-2018,LVA,EMP,TOT,2018,909.375
LVA-2019,LVA,EMP,TOT,2019,910.025
LVA-2020,LVA,EMP,TOT,2020,892.975
LVA-1998,LVA,EMP,WOMEN,1998,480.5
LVA-1999,LVA,EMP,WOMEN,1999,465.5
LVA-2000,LVA,EMP,WOMEN,2000,456.8
LVA-2001,LVA,EMP,WOMEN,2001,465.7
LVA-2002,LVA,EMP,WOMEN,2002,470.3
LVA-2003,LVA,EMP,WOMEN,2003,472.45
LVA-2004,LVA,EMP,WOMEN,2004,473.725
LVA-2005,LVA,EMP,WOMEN,2005,475.625
LVA-2006,LVA,EMP,WOMEN,2006,505.2
LVA-2007,LVA,EMP,WOMEN,2007,517.275
LVA-2008,LVA,EMP,WOMEN,2008,523.575
LVA-2009,LVA,EMP,WOMEN,2009,473.5
LVA-2010,LVA,EMP,WOMEN,2010,448.1
LVA-2011,LVA,EMP,WOMEN,2011,445.4
LVA-2012,LVA,EMP,WOMEN,2012,447.4
LVA-2013,LVA,EMP,WOMEN,2013,453.275
LVA-2014,LVA,EMP,WOMEN,2014,446.175
LVA-2015,LVA,EMP,WOMEN,2015,452.15
LVA-2016,LVA,EMP,WOMEN,2016,455.075
LVA-2017,LVA,EMP,WOMEN,2017,453.85
LVA-2018,LVA,EMP,WOMEN,2018,460.775
LVA-2019,LVA,EMP,WOMEN,2019,459.9
LVA-2020,LVA,EMP,WOMEN,2020,451.05
LVA-2002,LVA,EMP,MEN,2002,64.05
LVA-2003,LVA,EMP,MEN,2003,65.1
LVA-2004,LVA,EMP,MEN,2004,65.3
LVA-2005,LVA,EMP,MEN,2005,66.4
LVA-2006,LVA,EMP,MEN,2006,70.425
LVA-2007,LVA,EMP,MEN,2007,72.65
LVA-2008,LVA,EMP,MEN,2008,71.45
LVA-2009,LVA,EMP,MEN,2009,59.875
LVA-2010,LVA,EMP,MEN,2010,57.55
LVA-2011,LVA,EMP,MEN,2011,61.125
LVA-2012,LVA,EMP,MEN,2012,64.175
LVA-2013,LVA,EMP,MEN,2013,66.6
