LocationTime,Suicide_val_TOT,Alcohol_val,Edu_val_BUPPSRY,Edu_val_TRY,Edu_val_UPPSRY,employment_val_TOT_PC_WKGPOP,employment_val_TOT_THND_PER,hSpend_val_COMPULSORY,hSpend_val_OOPEXP,hSpend_val_TOT,hSpend_val_VOLUNTARY,obesity_val,Poverty_Value_0_17,Poverty_Value_18_65,Poverty_Value_66MORE,Poverty_Value_TOT,smoking_val,Value_PRIV_PC_GDP,Value_PUB_PC_GDP,Value_PUB_USD_CAP,Value_PUBNET_PC_GDP,Value_TOTNET_PC_GDP,Social_spt_val
HUN-1994,37.9,12.9,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,3644.0,240.05366666666663,38.29233333333333,367.519,38.29233333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,35.5,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
HUN-1995,35.0,12.2,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,3575.0,218.77933333333337,45.276,346.083,45.276,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
HUN-1996,35.5,12.5,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,3557.0,215.05533333333327,51.42600000000001,349.72200000000004,51.42600000000001,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
HUN-1997,33.4,12.3,36.956242,12.217196,50.826561,66.36212595933918,3567.0,214.688,53.50366666666667,352.2875,53.50366666666667,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
HUN-1998,33.1,12.2,36.720436,13.1676,50.111961,66.36212595933918,3636.0,215.67666666666665,68.888,387.757,76.16133333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
HUN-1999,35.0,12.2,32.65992,13.516391,53.823689,55.55,3791.475,220.89633333333333,80.59133333333334,415.06,89.14366666666666,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.19,20.854,3767.998,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2000,34.1,12.0,30.781889,14.041859,55.17625,56.225,3829.1,235.328,92.334,456.834,102.56133333333334,51.4,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,30.2,0.205,20.092,3802.89,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2001,30.1,13.2,29.98584,13.984717,56.029442,56.2,3868.275,250.60433333333333,105.92666666666668,501.4285,117.015,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.206,19.771,3903.547,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2002,28.6,13.3,28.577425,14.211662,57.210911,56.225,3870.65,295.5056666666666,116.86933333333332,587.1775,129.279,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.208,20.8,4313.675,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2003,28.1,13.2,25.927795,15.416001,58.6562,57.025,3921.9,346.3616666666667,129.40233333333333,686.491,144.6326666666667,52.8,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,30.4,0.252,21.79,4716.956,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2004,27.3,13.2,24.64992,16.748745,58.601334,56.75,3900.35,349.43100000000004,128.23366666666666,694.619,146.98133333333334,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.293,21.086,4795.474,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2005,26.1,13.0,23.609816,17.083904,59.306282,56.9,3901.475,370.2986666666668,134.96333333333334,735.754,153.53733333333332,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.284,21.864,5193.759,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2006,24.3,13.2,21.9265,17.699047,60.374454,57.35,3928.375,381.8596666666666,135.18533333333335,759.61,157.88,48.406382978723364,0.106,0.068,0.035,0.072,22.146534653465324,0.368,22.148,5481.787,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2007,24.2,12.6,20.79417,18.048761,61.157066,57.025,3901.975,352.8913333333333,134.746,718.6235,159.52466666666666,48.406382978723364,0.101,0.063,0.023,0.065,22.146534653465324,0.385,22.419,5570.751,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2008,24.3,11.8,20.296638,19.197906,60.505455,56.4,3848.325,367.2243333333333,140.68633333333335,749.8395,166.002,48.406382978723364,0.092,0.058,0.025,0.059,22.146534653465324,0.371,22.659,5700.029,17.667929487179503,20.15874919614149,87.07542608874712
HUN-2009,24.1,11.5,19.425785,19.86219,60.712025,57.2,3747.725,364.231,140.08433333333332,749.9055,169.03933333333333,61.6,0.097,0.06,0.019,0.061,26.5,0.427,23.25,5465.366,19.791,20.218,87.07542608874712
HUN-2010,24.3,10.8,18.707645,20.121918,61.170437,57.05,3732.4,396.5693333333333,162.263,836.828,194.649,48.406382978723364,0.121,0.073,0.021,0.073,22.146534653465324,0.445,22.998,5454.227,17.667929487179503,20.15874919614149,87.8784120082855
HUN-2011,23.6,11.4,18.232164,21.124001,60.643833,57.55,3759.05,412.9500000000001,175.393,881.5025,208.0516666666667,48.406382978723364,0.124,0.076,0.024,0.077,22.146534653465324,0.426,22.305,5401.486,20.234,20.59,87.8784120082855
HUN-2012,22.8,11.1,17.879883,22.046715,60.073402,58.625,3827.2,409.1956666666667,183.62733333333333,886.9715,215.452,48.406382978723364,0.125,0.09,0.018,0.085,22.146534653465324,0.404,22.604,5421.197,17.667929487179503,20.15874919614149,87.8784120082855
HUN-2013,20.2,10.6,17.505869,22.505821,59.988312,60.125,3892.725,428.35100000000006,182.497,914.406,214.58633333333333,48.406382978723364,0.143,0.086,0.019,0.086,22.146534653465324,0.388,22.224,5449.723,19.65,19.481,87.8784120082855
HUN-2014,18.5,10.9,16.905603,23.356073,59.738323,63.65,4100.825,440.643,186.312,935.399,216.29,62.3,0.132,0.09,0.025,0.087,25.8,0.347,21.46,5497.814,17.667929487179503,20.15874919614149,87.8784120082855
HUN-2015,18.0,10.8,16.783051,24.242552,58.9744,65.85,4210.5,454.014,183.08166666666668,949.05,212.019,48.406382978723364,0.105,0.09,0.039,0.085,22.146534653465324,0.333,20.439,5450.572,17.828,17.757,87.8784120082855
HUN-2016,16.9,11.1,16.637701,23.713329,59.648968,68.525,4351.65,478.0643333333333,194.44133333333332,1003.3345,224.15866666666668,48.406382978723364,0.079,0.083,0.054,0.077,22.146534653465324,0.325,20.296,5547.896,17.667929487179503,20.15874919614149,87.8784120082855
HUN-2017,15.7,10.7,15.97375,24.054041,59.972206,70.175,4421.4,483.089,191.2396666666667,1002.0055,218.248,48.406382978723364,0.099,0.084,0.049,0.08,22.146534653465324,0.285,19.677,5626.186,17.375,17.358,87.8784120082855
HUN-2018,15.9,11.4,15.138174,25.101177,59.760651,71.4,4469.475,512.7653333333334,197.6603333333333,1056.1425,224.663,48.406382978723364,0.086,0.096,0.053,0.087,22.146534653465324,0.268,18.81,5659.478,17.667929487179503,20.15874919614149,87.8784120082855
HUN-2019,14.8,10.7,15.026365,25.981535,58.9921,72.225,4512.15,503.5556666666667,203.91133333333332,1050.188,229.903,67.6,0.084,0.084,0.132,0.092,24.9,2.708838156484459,18.098,7150.795484848483,17.667929487179503,20.15874919614149,87.8784120082855
IRL-1990,11.1,11.2,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,1150.6,209.217,49.339333333333336,378.8235,76.66733333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,30.0,1.396,16.838,4330.678,17.667929487179503,20.15874919614149,87.07542608874712
IRL-1991,11.0,11.2,59.80291,15.902357,24.294731,66.36212595933918,1146.8,232.23233333333337,53.714666666666666,422.887,83.02533333333334,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,28.5,1.447,17.741,4624.646,17.667929487179503,20.15874919614149,87.07542608874712
IRL-1992,11.4,11.4,57.777081,16.950533,25.272387,66.36212595933918,1155.0,254.12066666666664,56.205333333333336,462.8725,87.79466666666667,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,30.0,1.467,18.504,4944.095,17.667929487179503,20.15874919614149,87.07542608874712
IRL-1993,10.1,11.2,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,1173.7,273.9843333333333,58.02766666666668,499.5715,92.39666666666666,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,28.5,1.462,18.474,5042.154,17.667929487179503,20.15874919614149,87.07542608874712
IRL-1994,12.1,11.2,54.771759,18.557516,26.670725,66.36212595933918,1213.0,284.9823333333333,59.88633333333334,523.5595000000001,97.39066666666666,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,28.0,1.463,18.078,5200.387,17.667929487179503,20.15874919614149,87.07542608874712
IRL-1995,11.9,11.5,52.839344,19.893375,27.267282,66.36212595933918,1272.2,305.49333333333334,66.747,568.3045,106.71,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,1.611,17.542,5508.828,15.374,16.508,87.07542608874712
IRL-1996,11.6,12.2,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,1319.2,316.55400000000003,71.627,595.826,113.997,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,1.579,16.571,5551.702,17.667929487179503,20.15874919614149,87.07542608874712
IRL-1997,13.1,12.8,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,1371.6,346.7273333333333,75.21533333333333,647.1665,118.05033333333331,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,1.511,15.514,5704.017,13.638,14.728,87.07542608874712
IRL-1998,13.7,13.2,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,1520.75,375.963,76.945,700.6165000000001,124.44833333333334,43.0,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,33.0,1.458,14.561,5740.854,17.667929487179503,20.15874919614149,87.07542608874712
IRL-1999,11.7,13.8,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,1614.425,403.551,85.069,751.9395,131.07533333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,1.338,13.705,5906.633,12.286,13.251,87.07542608874712
IRL-2000,12.3,14.2,42.706924,21.613003,35.680077,65.15,1692.05,500.14633333333336,78.183,917.844,145.08333333333334,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.399,12.755,5938.225,17.667929487179503,20.15874919614149,87.07542608874712
IRL-2001,12.9,14.5,44.735104,23.577002,31.687897,65.825,1745.2,585.8713333333334,79.525,1070.375,161.04533333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.574,13.506,6517.548,12.388,15.218,87.07542608874712
IRL-2002,11.4,14.3,40.004444,24.814322,35.181232,65.45,1776.975,664.983,88.11633333333333,1212.7669999999998,176.86133333333336,48.0,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,27.0,2.044,14.399,7232.434,17.667929487179503,20.15874919614149,87.07542608874712
IRL-2003,11.5,13.5,38.298161,26.308289,35.393551,65.5,1810.475,705.143,117.71233333333332,1292.905,190.127,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,1.722,14.879,7573.932,13.251,14.72,87.07542608874712
IRL-2004,11.6,13.6,37.160995,27.820133,35.018871,66.275,1864.85,766.0283333333333,118.60466666666667,1406.024,204.6543333333333,48.406382978723364,0.157,0.107,0.235,0.134,22.146534653465324,2.114,15.151,8088.409,17.667929487179503,20.15874919614149,87.07542608874712
IRL-2005,10.9,13.4,35.466724,29.074234,35.459042,67.625,1951.95,841.525,144.6113333333333,1550.509,225.4813333333333,48.406382978723364,0.139,0.094,0.185,0.116,22.146534653465324,2.129,15.38,8485.216,13.629,15.403,87.07542608874712
IRL-2006,10.7,13.4,33.656101,31.095585,35.248314,68.675,2043.65,859.2750000000001,153.79733333333334,1606.1605,244.8323333333333,48.406382978723364,0.126,0.094,0.206,0.114,22.146534653465324,2.133,15.371,8680.928,17.667929487179503,20.15874919614149,87.07542608874712
IRL-2007,10.5,13.2,32.273792,32.39011,35.336098,71.725,2221.275,922.284,134.69,1696.0145,241.7253333333333,61.0,0.107,0.088,0.123,0.096,24.0,2.158,16.226,9365.564,14.843,16.467,87.07542608874712
IRL-2008,11.5,12.2,30.546635,33.902611,35.550751,69.65,2198.875,992.1526666666668,148.38366666666667,1826.1995,258.647,48.406382978723364,0.118,0.079,0.09,0.091,22.146534653465324,2.336,19.2,10360.108,17.667929487179503,20.15874919614149,87.07542608874712
IRL-2009,11.8,11.0,28.832077,35.822323,35.3456,63.625,2015.15,1018.7956666666664,167.88566666666665,1932.8205,303.0846666666667,48.406382978723364,0.105,0.084,0.065,0.088,22.146534653465324,2.789,23.106,11722.194,21.597,23.64,87.07542608874712
IRL-2010,10.8,11.6,27.225185,37.584061,35.190754,60.95,1925.425,1056.7156666666667,191.36900000000003,2030.7565,330.455,48.406382978723364,0.1,0.09,0.074,0.091,22.146534653465324,2.818,23.781,12227.664,17.667929487179503,20.15874919614149,94.7017252445221
IRL-2011,12.2,11.7,26.365326,38.162312,35.472363,60.025,1888.3,1032.4503333333332,199.50833333333333,2104.1000000000004,403.6163333333334,48.406382978723364,0.108,0.098,0.095,0.1,22.146534653465324,2.982,22.959,11796.611,21.479,23.664,94.7017252445221
IRL-2012,12.2,11.5,25.367115,39.69788,34.935005,59.9,1880.425,1068.903,207.024,2184.782,420.95166666666665,48.406382978723364,0.099,0.096,0.067,0.094,22.146534653465324,3.145,22.566,11573.51,17.667929487179503,20.15874919614149,94.7017252445221
IRL-2013,11.1,10.6,23.273964,41.47068,35.255356,61.75,1937.775,1037.747,210.075,2155.1040000000003,432.32233333333335,48.406382978723364,0.101,0.096,0.081,0.095,22.146534653465324,3.103,21.454,11097.12,19.874,22.259,94.7017252445221
IRL-2014,10.8,10.8,21.187292,40.967049,37.845661,63.125,1988.725,1019.2136666666668,205.4033333333333,2103.1055,416.1903333333333,48.406382978723364,0.093,0.097,0.068,0.093,22.146534653465324,2.931,19.647,10955.077,17.667929487179503,20.15874919614149,94.7017252445221
IRL-2015,9.5,10.7,20.182577,42.806118,37.011307,64.7,2056.925,1056.7996666666666,193.9173333333333,2151.391,410.7943333333333,61.0,0.111,0.099,0.064,0.098,19.0,2.177,14.874,10284.677,13.619,15.385,94.7017252445221
IRL-2018,9.4,11.0,16.825432,46.935135,36.239433,68.475,2257.275,1229.892,199.478,2438.7845,429.29766666666666,48.406382978723364,0.08,0.07,0.074,0.074,17.0,2.708838156484459,13.59,7150.795484848483,17.667929487179503,20.15874919614149,94.7017252445221
ISL-1990,16.3,5.1,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,126.0,483.40333333333336,77.47333333333334,791.3149999999999,77.47333333333334,36.5,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,30.2,2.962,13.268,4305.509,17.667929487179503,20.15874919614149,87.07542608874712
ISL-1991,15.4,5.0,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,136.9,508.838,81.22933333333333,835.1020000000001,81.22933333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,29.8,3.21,13.718,4386.901,17.667929487179503,20.15874919614149,87.07542608874712
ISL-1992,11.6,4.6,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,136.9,498.86533333333335,92.29233333333332,836.7365000000001,92.29233333333332,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,28.3,3.367,14.25,4350.201,17.667929487179503,20.15874919614149,87.07542608874712
ISL-1993,11.0,4.4,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,136.6,498.8176666666666,103.09333333333336,852.8665,103.09333333333336,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,26.2,3.462,14.578,4462.977,17.667929487179503,20.15874919614149,87.07542608874712
ISL-1994,10.4,4.6,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,137.7,515.3303333333333,104.44633333333331,879.6650000000001,104.44633333333331,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,26.4,3.358,14.427,4537.996,17.667929487179503,20.15874919614149,87.07542608874712
ISL-1995,11.0,4.7,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,142.0,533.8446666666667,105.671,909.2735,105.671,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,26.5,3.476,14.732,4615.231,17.667929487179503,20.15874919614149,87.07542608874712
ISL-1996,13.5,4.8,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,142.036,551.389,113.42566666666666,947.222,113.42566666666666,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,27.4,3.485,14.526,4732.303,17.667929487179503,20.15874919614149,87.07542608874712
ISL-1997,14.0,5.1,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,142.035,578.9029999999999,130.057,1013.4405,130.057,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,26.8,3.634,14.084,4816.677,17.667929487179503,20.15874919614149,87.07542608874712
ISL-1998,11.5,5.5,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,147.917,650.5943333333333,163.69466666666665,1171.4335,163.69466666666665,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,24.6,3.637,14.184,5140.16,17.667929487179503,20.15874919614149,87.07542608874712
ISL-1999,11.3,5.9,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,153.347,725.6843333333333,169.11866666666666,1292.2050000000002,169.11866666666666,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,25.0,3.811,14.438,5376.735,17.667929487179503,20.15874919614149,87.07542608874712
ISL-2000,18.1,6.2,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,156.364,745.259,166.22333333333333,1333.918,177.35333333333332,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.4,4.051,14.501,5583.94,17.667929487179503,20.15874919614149,87.07542608874712
ISL-2001,12.8,6.4,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,159.044,768.737,172.37466666666668,1379.9095,184.53566666666663,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.9,4.189,14.548,5740.909,13.641,17.059,87.07542608874712
ISL-2002,10.4,6.6,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,156.727,858.9653333333334,182.641,1533.2675,196.54666666666665,48.3,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,21.1,4.471,15.901,6262.724,17.667929487179503,20.15874919614149,87.07542608874712
ISL-2003,9.9,6.6,34.262501,27.861868,37.875629,83.25,155.0,871.4513333333334,186.43333333333337,1558.3245,200.76533333333336,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,21.9,4.902,16.983,6800.084,15.805,19.8,87.07542608874712
ISL-2004,12.6,6.8,33.643612,27.94356,38.412827,82.275,154.925,909.8186666666668,198.987,1635.908,214.11966666666663,48.406382978723364,0.059,0.061,0.043,0.058,19.8,4.775,16.619,7108.655,17.667929487179503,20.15874919614149,87.07542608874712
ISL-2005,11.6,7.1,31.825998,29.471401,38.702599,83.775,159.85,915.2446666666666,198.735,1644.8595,214.6613333333333,48.406382978723364,0.077,0.059,0.045,0.063,19.2,4.869,15.832,7120.07,14.648,17.601,87.07542608874712
ISL-2006,10.9,7.2,31.31949,30.411818,38.268692,84.6,167.825,952.5026666666666,197.85333333333327,1701.2945,215.027,48.406382978723364,0.064,0.051,0.078,0.057,18.8,4.89,15.347,7063.643,17.667929487179503,20.15874919614149,87.07542608874712
ISL-2007,12.0,7.5,30.819305,30.804794,38.3759,85.15,175.525,1002.837,201.38466666666667,1784.0645,219.87233333333336,60.2,0.069,0.058,0.108,0.066,19.0,5.007,14.488,7126.694,12.505,15.61,87.07542608874712
ISL-2008,12.8,7.2,30.940493,31.591888,37.467621,83.575,177.05,1019.6656666666668,201.80966666666663,1810.406,220.6053333333333,48.406382978723364,0.058,0.068,0.069,0.066,17.6,5.085,14.852,7264.611,17.667929487179503,20.15874919614149,87.07542608874712
ISL-2009,12.0,7.2,30.005922,32.907246,37.08683,78.325,166.225,976.862,201.91933333333336,1744.858,219.71,48.406382978723364,0.076,0.062,0.031,0.062,15.4,5.643,16.994,7754.068,14.943,18.708,87.07542608874712
ISL-2010,15.0,6.8,30.850618,31.298735,37.850647,78.175,165.75,897.8053333333334,209.79166666666663,1636.323,226.41,58.5,0.078,0.068,0.033,0.066,14.2,5.41,16.44,7270.774,17.667929487179503,20.15874919614149,87.07542608874712
ISL-2011,8.9,6.8,30.366735,32.616898,37.016365,78.475,165.975,912.2483333333332,210.9763333333333,1660.329,227.971,48.406382978723364,0.076,0.056,0.032,0.058,14.3,5.63,16.549,7433.521,14.405,17.931,87.07542608874712
ISL-2012,11.9,6.8,30.561222,33.888733,35.550045,79.675,167.9,934.3216666666666,217.06833333333336,1703.5915,234.7393333333333,63.3,0.081,0.059,0.026,0.061,13.8,5.86,16.179,7322.111,17.667929487179503,20.15874919614149,96.4504241943359
ISL-2013,16.3,6.8,29.45565,34.277187,36.267162,81.1,173.225,964.465,219.45400000000004,1753.1235,237.617,48.406382978723364,0.055,0.045,0.029,0.045,11.4,6.039,15.714,7335.17,13.643,18.681,96.4504241943359
ISL-2014,14.1,7.0,28.481115,35.608643,35.91024,82.95,177.625,994.8653333333332,222.227,1803.923,241.083,48.406382978723364,0.073,0.065,0.062,0.067,12.6,6.324,15.915,7500.262,17.667929487179503,20.15874919614149,87.07542608874712
ISL-2015,12.4,7.7,26.582855,36.97718,36.439964,84.725,183.65,1034.7493333333334,225.88700000000003,1870.711,245.72466666666665,55.3,0.059,0.057,0.03,0.054,10.9,6.296,15.083,7369.174,13.12,18.317,96.4504241943359
ISL-2016,12.2,7.5,23.394308,38.100773,38.504921,86.525,190.475,1097.7036666666663,227.16433333333336,1970.096,249.027,48.406382978723364,0.065,0.061,0.049,0.06,10.2,6.479,14.952,7682.506,17.667929487179503,20.15874919614149,96.4504241943359
ISL-2017,9.8,7.7,25.207304,39.043491,35.749207,86.1,193.9,1151.4023333333334,231.36266666666663,2059.7580000000003,255.10266666666664,48.406382978723364,0.054,0.05,0.031,0.049,9.4,6.487,16.012,8400.698,13.718,18.993,96.4504241943359
ISL-2018,9.8,7.7,24.459627,40.279774,35.260601,85.075,198.325,1192.8916666666669,230.77066666666667,2122.0185,255.121,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,8.6,2.708838156484459,16.433,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
ISL-2019,11.2,7.4,24.060982,40.948925,34.990093,84.1,201.025,1221.744,229.38733333333332,2163.391,253.84966666666665,58.5,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,8.2,2.708838156484459,17.406,7150.795484848483,17.667929487179503,20.15874919614149,96.4504241943359
ISL-2020,12.7,7.4,24.087782,40.643898,35.268318,80.3,194.525,1313.3133333333333,236.7346666666667,2314.8375,263.24499999999995,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,7.3,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,96.4504241943359
ISR-1990,9.1,1.8,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,16354.280432504793,596.5297643424535,151.14027704402497,6.482,212.16575029498543,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
ISR-1991,10.3,1.7,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,16354.280432504793,596.5297643424535,151.14027704402497,6.182,212.16575029498543,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
ISR-1992,9.9,1.8,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,16354.280432504793,596.5297643424535,151.14027704402497,6.441,212.16575029498543,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
ISR-1993,9.5,2.2,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,16354.280432504793,596.5297643424535,151.14027704402497,6.611,212.16575029498543,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
ISR-1994,10.5,1.7,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,16354.280432504793,596.5297643424535,151.14027704402497,7.084,212.16575029498543,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
ISR-1995,8.7,1.5,29.599914270245048,28.372829334848493,42.53743261508984,56.51433,1964.975,288.3833333333333,114.42033333333332,584.6655,122.98166666666668,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.14,16.306,4197.223,17.667929487179503,20.15874919614149,87.07542608874712
ISR-1996,7.0,1.6,29.599914270245048,28.372829334848493,42.53743261508984,56.36247,2012.8,316.773,113.664,630.7215,124.59166666666668,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,24.5,0.169,16.722,4407.716,17.667929487179503,20.15874919614149,87.07542608874712
ISR-1997,8.3,2.0,29.599914270245048,28.372829334848493,42.53743261508984,55.70263,2040.15,332.36966666666666,125.116,674.6255000000001,139.56966666666668,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.214,16.837,4501.895,17.667929487179503,20.15874919614149,87.07542608874712
ISR-1998,6.8,2.1,29.599914270245048,28.372829334848493,42.53743261508984,55.23224,2072.475,322.137,144.46333333333334,695.087,162.92333333333332,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.263,16.488,4482.793,17.667929487179503,20.15874919614149,87.07542608874712
