LocationTime,LOCATION,TIME,Edu_val_BUPPSRY,Edu_val_TRY,Edu_val_UPPSRY,employment_val_MEN_PC_WKGPOP,employment_val_MEN_THND_PER,employment_val_TOT_PC_WKGPOP,employment_val_TOT_THND_PER,employment_val_WOMEN_PC_WKGPOP,employment_val_WOMEN_THND_PER,hSpend_val_COMPULSORY,hSpend_val_OOPEXP,hSpend_val_TOT,hSpend_val_VOLUNTARY,obesity_val_MEASURED,obesity_val_SELFREPORTED,Poverty_Value_0_17,Poverty_Value_18_65,Poverty_Value_66MORE,Poverty_Value_TOT,smoking_val,Value_PRIV_PC_GDP,Value_PUB_PC_GDP,Value_PUB_USD_CAP,Value_PUBNET_PC_GDP,Value_TOTNET_PC_GDP,Social_spt_val,Suicide_val_MEN,Suicide_val_TOT,Suicide_val_WOMEN,Alcohol_val
KOR-2007-05,KOR,2007.0,,,,74.89685,13679.3,64.11291,23508.0,53.33066,9828.7,,,,,,,,,,,,,,,,,,,,,
KOR-2007-06,KOR,2007.0,,,,74.94411,13709.8,64.13062,23542.0,53.31512,9832.3,,,,,,,,,,,,,,,,,,,,,
KOR-2007-07,KOR,2007.0,,,,75.0002,13719.7,64.16359,23542.7,53.32092,9823.0,,,,,,,,,,,,,,,,,,,,,
KOR-2007-08,KOR,2007.0,,,,74.99892,13741.0,64.09235,23541.3,53.17396,9800.3,,,,,,,,,,,,,,,,,,,,,
KOR-2007-09,KOR,2007.0,,,,74.94418,13741.3,64.09833,23564.9,53.24224,9823.7,,,,,,,,,,,,,,,,,,,,,
KOR-2007-10,KOR,2007.0,,,,74.95915,13769.2,64.15533,23628.2,53.33974,9859.0,,,,,,,,,,,,,,,,,,,,,
KOR-2007-11,KOR,2007.0,,,,74.90642,13776.0,64.25427,23688.7,53.59101,9912.7,,,,,,,,,,,,,,,,,,,,,
KOR-2007-12,KOR,2007.0,,,,74.86356,13789.5,64.13978,23727.4,53.39907,9937.9,,,,,,,,,,,,,,,,,,,,,
KOR-2007-Q1,KOR,2007.0,,,,74.8653,13645.07,64.14841,23493.3,53.45392,9848.267,,,,,,,,,,,,,,,,,,,,,
KOR-2007-Q2,KOR,2007.0,,,,74.9254,13687.8,64.13489,23517.1,53.34766,9829.3,,,,,,,,,,,,,,,,,,,,,
KOR-2007-Q3,KOR,2007.0,,,,74.98108,13734.0,64.11807,23549.63,53.24569,9815.667,,,,,,,,,,,,,,,,,,,,,
KOR-2007-Q4,KOR,2007.0,,,,74.90968,13778.23,64.18313,23681.43,53.4433,9903.2,,,,,,,,,,,,,,,,,,,,,
KOR-2008-01,KOR,2008.0,,,,74.85817,13816.3,64.20301,23784.7,53.53054,9968.4,,,,,,,,,,,,,,,,,,,,,
KOR-2008-02,KOR,2008.0,,,,74.64079,13795.7,64.09473,23777.5,53.5238,9981.8,,,,,,,,,,,,,,,,,,,,,
KOR-2008-03,KOR,2008.0,,,,74.81178,13834.3,64.15538,23775.3,53.46946,9941.0,,,,,,,,,,,,,,,,,,,,,
KOR-2008-04,KOR,2008.0,,,,74.73833,13834.3,64.16947,23780.5,53.56929,9946.2,,,,,,,,,,,,,,,,,,,,,
KOR-2008-05,KOR,2008.0,,,,74.75296,13847.5,64.11453,23780.7,53.44252,9933.2,,,,,,,,,,,,,,,,,,,,,
KOR-2008-06,KOR,2008.0,,,,74.74876,13856.6,64.10188,23789.1,53.42373,9932.5,,,,,,,,,,,,,,,,,,,,,
KOR-2008-07,KOR,2008.0,,,,74.7681,13880.4,64.00896,23799.0,53.21215,9918.5,,,,,,,,,,,,,,,,,,,,,
KOR-2008-08,KOR,2008.0,,,,74.70229,13873.7,63.94439,23769.4,53.14711,9895.7,,,,,,,,,,,,,,,,,,,,,
KOR-2008-09,KOR,2008.0,,,,74.33832,13816.6,63.75299,23736.4,53.13132,9919.8,,,,,,,,,,,,,,,,,,,,,
KOR-2008-10,KOR,2008.0,,,,74.27898,13827.0,63.76223,23765.9,53.21235,9938.9,,,,,,,,,,,,,,,,,,,,,
KOR-2008-11,KOR,2008.0,,,,74.29305,13839.5,63.69305,23796.5,53.05718,9957.0,,,,,,,,,,,,,,,,,,,,,
KOR-2008-12,KOR,2008.0,,,,73.92704,13789.3,63.48002,23736.3,52.99523,9947.0,,,,,,,,,,,,,,,,,,,,,
KOR-2008-Q1,KOR,2008.0,,,,74.77023,13815.43,64.15103,23779.17,53.50792,9963.733,,,,,,,,,,,,,,,,,,,,,
KOR-2008-Q2,KOR,2008.0,,,,74.74669,13846.13,64.12861,23783.43,53.47847,9937.3,,,,,,,,,,,,,,,,,,,,,
KOR-2008-Q3,KOR,2008.0,,,,74.60281,13856.9,63.90206,23768.27,53.16351,9911.333,,,,,,,,,,,,,,,,,,,,,
KOR-2008-Q4,KOR,2008.0,,,,74.16627,13818.6,63.64503,23766.23,53.0882,9947.634,,,,,,,,,,,,,,,,,,,,,
KOR-2009-01,KOR,2009.0,,,,73.79748,13790.5,63.26496,23702.3,52.69093,9911.8,,,,,,,,,,,,,,,,,,,,,
KOR-2009-02,KOR,2009.0,,,,73.69669,13781.6,63.09813,23637.8,52.45404,9856.3,,,,,,,,,,,,,,,,,,,,,
KOR-2009-03,KOR,2009.0,,,,73.45435,13762.2,62.92104,23575.3,52.34376,9813.1,,,,,,,,,,,,,,,,,,,,,
KOR-2009-04,KOR,2009.0,,,,73.66605,13792.3,62.95742,23584.4,52.20226,9792.1,,,,,,,,,,,,,,,,,,,,,
KOR-2009-05,KOR,2009.0,,,,73.61642,13804.1,62.78137,23546.5,51.89579,9742.4,,,,,,,,,,,,,,,,,,,,,
KOR-2009-06,KOR,2009.0,,,,73.98249,13913.1,63.12853,23765.6,52.2297,9852.5,,,,,,,,,,,,,,,,,,,,,
KOR-2009-07,KOR,2009.0,,,,73.47821,13839.2,62.86499,23691.0,52.20443,9851.8,,,,,,,,,,,,,,,,,,,,,
KOR-2009-08,KOR,2009.0,,,,73.53304,13837.6,62.96772,23724.1,52.35072,9886.5,,,,,,,,,,,,,,,,,,,,,
KOR-2009-09,KOR,2009.0,,,,73.78148,13885.8,63.11371,23785.3,52.39536,9899.5,,,,,,,,,,,,,,,,,,,,,
KOR-2009-10,KOR,2009.0,,,,73.59602,13868.8,63.00586,23769.1,52.36633,9900.3,,,,,,,,,,,,,,,,,,,,,
KOR-2009-11,KOR,2009.0,,,,73.82067,13900.9,63.08394,23769.2,52.29551,9868.3,,,,,,,,,,,,,,,,,,,,,
KOR-2009-12,KOR,2009.0,,,,73.92785,13900.1,63.02757,23697.1,52.0779,9797.0,,,,,,,,,,,,,,,,,,,,,
KOR-2009-Q1,KOR,2009.0,,,,73.64945,13778.1,63.09467,23638.47,52.49621,9860.4,,,,,,,,,,,,,,,,,,,,,
KOR-2009-Q2,KOR,2009.0,,,,73.75507,13836.5,62.95583,23632.17,52.10928,9795.667,,,,,,,,,,,,,,,,,,,,,
KOR-2009-Q3,KOR,2009.0,,,,73.59765,13854.2,62.98219,23733.47,52.31687,9879.267,,,,,,,,,,,,,,,,,,,,,
KOR-2009-Q4,KOR,2009.0,,,,73.78157,13889.93,63.03913,23745.13,52.24653,9855.2,,,,,,,,,,,,,,,,,,,,,
KOR-2010-01,KOR,2010.0,,,,73.74281,13869.1,63.03009,23682.5,52.25845,9813.4,,,,,,,,,,,,,,,,,,,,,
KOR-2010-02,KOR,2010.0,,,,73.68088,13891.8,63.05327,23749.6,52.36541,9857.8,,,,,,,,,,,,,,,,,,,,,
KOR-2010-03,KOR,2010.0,,,,73.70815,13920.2,63.18523,23848.7,52.60172,9928.5,,,,,,,,,,,,,,,,,,,,,
KOR-2010-04,KOR,2010.0,,,,73.9275,13988.8,63.36828,23994.0,52.7497,10005.2,,,,,,,,,,,,,,,,,,,,,
KOR-2010-05,KOR,2010.0,,,,74.28143,14079.0,63.64421,24133.3,52.94284,10054.3,,,,,,,,,,,,,,,,,,,,,
KOR-2010-06,KOR,2010.0,,,,73.99032,14037.1,63.42439,24090.5,52.79737,10053.4,,,,,,,,,,,,,,,,,,,,,
KOR-2010-07,KOR,2010.0,,,,74.21824,14099.5,63.5953,24173.9,52.90722,10074.5,,,,,,,,,,,,,,,,,,,,,
KOR-2010-08,KOR,2010.0,,,,74.10269,14080.6,63.4901,24126.1,52.80817,10045.4,,,,,,,,,,,,,,,,,,,,,
KOR-2010-09,KOR,2010.0,,,,74.03345,14074.7,63.3239,24070.1,52.54879,9995.4,,,,,,,,,,,,,,,,,,,,,
KOR-2010-10,KOR,2010.0,,,,74.15694,14135.4,63.40017,24135.3,52.57149,9999.9,,,,,,,,,,,,,,,,,,,,,
KOR-2010-11,KOR,2010.0,,,,74.16695,14128.0,63.50941,24136.3,52.77251,10008.3,,,,,,,,,,,,,,,,,,,,,
KOR-2010-12,KOR,2010.0,,,,74.31687,14181.3,63.6409,24225.5,52.88544,10044.2,,,,,,,,,,,,,,,,,,,,,
KOR-2010-Q1,KOR,2010.0,,,,73.71061,13893.7,63.08956,23760.27,52.40858,9866.566,,,,,,,,,,,,,,,,,,,,,
KOR-2010-Q2,KOR,2010.0,,,,74.06644,14034.97,63.47897,24072.6,52.82998,10037.63,,,,,,,,,,,,,,,,,,,,,
KOR-2010-Q3,KOR,2010.0,,,,74.11807,14084.93,63.46968,24123.37,52.75461,10038.43,,,,,,,,,,,,,,,,,,,,,
KOR-2010-Q4,KOR,2010.0,,,,74.21365,14148.23,63.51691,24165.7,52.74323,10017.47,,,,,,,,,,,,,,,,,,,,,
KOR-2011-01,KOR,2011.0,,,,74.00505,14098.1,63.38164,24086.3,52.68231,9988.2,,,,,,,,,,,,,,,,,,,,,
KOR-2011-02,KOR,2011.0,,,,74.47449,14236.0,63.69074,24295.1,52.82777,10059.1,,,,,,,,,,,,,,,,,,,,,
KOR-2011-03,KOR,2011.0,,,,74.66477,14313.4,63.81496,24415.8,52.88402,10102.4,,,,,,,,,,,,,,,,,,,,,
KOR-2011-04,KOR,2011.0,,,,74.44001,14279.6,63.8382,24464.7,53.15872,10185.1,,,,,,,,,,,,,,,,,,,,,
KOR-2011-05,KOR,2011.0,,,,74.5657,14322.3,64.04166,24590.8,53.43487,10268.5,,,,,,,,,,,,,,,,,,,,,
KOR-2011-06,KOR,2011.0,,,,74.79102,14380.8,64.11067,24669.4,53.35188,10288.6,,,,,,,,,,,,,,,,,,,,,
KOR-2011-07,KOR,2011.0,,,,74.54977,14338.9,63.98558,24599.0,53.34052,10260.1,,,,,,,,,,,,,,,,,,,,,
KOR-2011-08,KOR,2011.0,,,,74.80777,14396.2,64.12755,24676.0,53.36241,10279.9,,,,,,,,,,,,,,,,,,,,,
KOR-2011-09,KOR,2011.0,,,,74.32835,14301.5,63.5005,24402.1,52.59325,10100.6,,,,,,,,,,,,,,,,,,,,,
KOR-2011-10,KOR,2011.0,,,,74.76057,14424.1,64.14729,24704.5,53.45167,10280.4,,,,,,,,,,,,,,,,,,,,,
KOR-2011-11,KOR,2011.0,,,,74.8671,14436.1,64.12198,24674.4,53.28839,10238.3,,,,,,,,,,,,,,,,,,,,,
KOR-2011-12,KOR,2011.0,,,,75.0161,14470.0,64.22959,24714.3,53.34085,10244.3,,,,,,,,,,,,,,,,,,,,,
KOR-2011-Q1,KOR,2011.0,,,,74.38165,14215.83,63.62924,24265.73,52.79809,10049.9,,,,,,,,,,,,,,,,,,,,,
KOR-2011-Q2,KOR,2011.0,,,,74.59902,14327.57,63.99694,24574.97,53.31522,10247.4,,,,,,,,,,,,,,,,,,,,,
KOR-2011-Q3,KOR,2011.0,,,,74.56197,14345.53,63.87118,24559.03,53.09864,10213.53,,,,,,,,,,,,,,,,,,,,,
KOR-2011-Q4,KOR,2011.0,,,,74.88136,14443.4,64.16631,24697.73,53.3603,10254.33,,,,,,,,,,,,,,,,,,,,,
KOR-2012-01,KOR,2012.0,,,,74.85512,14419.1,64.10675,24682.3,53.26537,10263.2,,,,,,,,,,,,,,,,,,,,,
KOR-2012-02,KOR,2012.0,,,,75.07539,14500.9,64.23265,24783.0,53.29714,10282.1,,,,,,,,,,,,,,,,,,,,,
KOR-2012-03,KOR,2012.0,,,,74.92911,14513.4,64.35875,24871.9,53.69974,10358.4,,,,,,,,,,,,,,,,,,,,,
KOR-2012-04,KOR,2012.0,,,,75.01772,14544.3,64.34476,24952.1,53.5869,10407.8,,,,,,,,,,,,,,,,,,,,,
KOR-2012-05,KOR,2012.0,,,,75.21227,14606.6,64.55505,25075.8,53.81103,10469.2,,,,,,,,,,,,,,,,,,,,,
KOR-2012-06,KOR,2012.0,,,,75.08224,14590.4,64.45381,25037.2,53.74304,10446.8,,,,,,,,,,,,,,,,,,,,,
KOR-2012-07,KOR,2012.0,,,,75.10528,14597.6,64.42303,25032.2,53.65494,10434.6,,,,,,,,,,,,,,,,,,,,,
KOR-2012-08,KOR,2012.0,,,,75.19112,14610.3,64.33784,24995.8,53.39796,10385.5,,,,,,,,,,,,,,,,,,,,,
KOR-2012-09,KOR,2012.0,,,,75.26524,14639.9,64.44843,25049.3,53.54739,10409.3,,,,,,,,,,,,,,,,,,,,,
KOR-2012-10,KOR,2012.0,,,,75.30908,14663.7,64.43118,25056.9,53.47016,10393.1,,,,,,,,,,,,,,,,,,,,,
KOR-2012-11,KOR,2012.0,,,,74.97601,14586.5,64.30025,24975.6,53.53614,10389.1,,,,,,,,,,,,,,,,,,,,,
KOR-2012-12,KOR,2012.0,,,,74.60057,14537.0,64.1357,24925.9,53.57025,10388.9,,,,,,,,,,,,,,,,,,,,,
KOR-2012-Q1,KOR,2012.0,,,,74.95322,14477.8,64.23277,24779.07,53.42085,10301.23,,,,,,,,,,,,,,,,,,,,,
KOR-2012-Q2,KOR,2012.0,,,,75.1041,14580.43,64.45123,25021.7,53.71368,10441.27,,,,,,,,,,,,,,,,,,,,,
KOR-2012-Q3,KOR,2012.0,,,,75.18721,14615.93,64.40311,25025.77,53.53343,10409.8,,,,,,,,,,,,,,,,,,,,,
KOR-2012-Q4,KOR,2012.0,,,,74.96163,14595.73,64.28899,24986.13,53.52552,10390.37,,,,,,,,,,,,,,,,,,,,,
KOR-2013-01,KOR,2013.0,,,,74.80476,14574.9,64.16256,24949.0,53.42281,10374.0,,,,,,,,,,,,,,,,,,,,,
KOR-2013-02,KOR,2013.0,,,,74.42295,14520.0,63.93344,24908.9,53.35829,10388.9,,,,,,,,,,,,,,,,,,,,,
KOR-2013-03,KOR,2013.0,,,,74.80995,14633.9,64.16542,25036.6,53.42607,10402.6,,,,,,,,,,,,,,,,,,,,,
KOR-2013-04,KOR,2013.0,,,,75.06014,14706.7,64.47172,25223.5,53.79313,10516.8,,,,,,,,,,,,,,,,,,,,,
KOR-2013-05,KOR,2013.0,,,,75.13627,14731.9,64.53098,25265.7,53.83735,10533.8,,,,,,,,,,,,,,,,,,,,,
KOR-2013-06,KOR,2013.0,,,,75.1883,14759.3,64.6427,25322.9,54.00328,10563.7,,,,,,,,,,,,,,,,,,,,,
KOR-2013-07,KOR,2013.0,,,,75.05965,14738.9,64.65212,25336.4,54.14859,10597.6,,,,,,,,,,,,,,,,,,,,,
KOR-2013-08,KOR,2013.0,,,,75.19038,14762.8,64.7541,25374.5,54.22031,10611.7,,,,,,,,,,,,,,,,,,,,,
KOR-2013-09,KOR,2013.0,,,,75.51723,14846.9,64.95269,25490.0,54.28209,10643.1,,,,,,,,,,,,,,,,,,,,,
KOR-2013-10,KOR,2013.0,,,,75.50642,14864.6,65.03056,25538.6,54.44436,10674.0,,,,,,,,,,,,,,,,,,,,,
KOR-2013-11,KOR,2013.0,,,,75.63898,14903.5,65.11015,25586.6,54.46762,10683.1,,,,,,,,,,,,,,,,,,,,,
KOR-2013-12,KOR,2013.0,,,,75.72614,14888.3,65.12727,25534.4,54.41564,10646.1,,,,,,,,,,,,,,,,,,,,,
KOR-2013-Q1,KOR,2013.0,,,,74.67923,14576.27,64.08712,24964.83,53.40238,10388.5,,,,,,,,,,,,,,,,,,,,,
KOR-2013-Q2,KOR,2013.0,,,,75.12825,14732.63,64.54848,25270.7,53.87794,10538.1,,,,,,,,,,,,,,,,,,,,,
KOR-2013-Q3,KOR,2013.0,,,,75.25585,14782.87,64.78635,25400.3,54.21701,10617.47,,,,,,,,,,,,,,,,,,,,,
KOR-2013-Q4,KOR,2013.0,,,,75.62389,14885.47,65.08934,25553.2,54.44254,10667.73,,,,,,,,,,,,,,,,,,,,,
KOR-2014-01,KOR,2014.0,,,,76.12949,15004.8,65.45736,25727.0,54.66528,10722.2,,,,,,,,,,,,,,,,,,,,,
KOR-2014-02,KOR,2014.0,,,,76.16064,15023.8,65.57563,25816.4,54.87908,10792.6,,,,,,,,,,,,,,,,,,,,,
KOR-2014-03,KOR,2014.0,,,,75.77156,14974.1,65.38915,25763.9,54.88889,10789.9,,,,,,,,,,,,,,,,,,,,,
KOR-2014-04,KOR,2014.0,,,,76.06852,15058.9,65.60175,25897.5,55.01731,10838.6,,,,,,,,,,,,,,,,,,,,,
KOR-2014-05,KOR,2014.0,,,,75.72871,14998.6,65.31065,25775.1,54.77237,10776.5,,,,,,,,,,,,,,,,,,,,,
KOR-2014-06,KOR,2014.0,,,,75.78896,15025.0,65.37066,25823.0,54.82806,10797.9,,,,,,,,,,,,,,,,,,,,,
KOR-2014-07,KOR,2014.0,,,,76.15243,15088.8,65.62665,25928.7,54.97721,10839.9,,,,,,,,,,,,,,,,,,,,,
KOR-2014-08,KOR,2014.0,,,,76.14803,15103.8,65.79726,26027.2,55.32662,10923.3,,,,,,,,,,,,,,,,,,,,,
KOR-2014-09,KOR,2014.0,,,,76.05931,15107.4,65.68714,25994.7,55.1852,10887.3,,,,,,,,,,,,,,,,,,,,,
KOR-2014-10,KOR,2014.0,,,,75.96402,15097.6,65.61327,25991.7,55.13268,10894.1,,,,,,,,,,,,,,,,,,,,,
KOR-2014-11,KOR,2014.0,,,,76.03802,15123.6,65.68686,26049.8,55.20512,10926.1,,,,,,,,,,,,,,,,,,,,,
KOR-2014-12,KOR,2014.0,,,,75.97356,15074.2,65.68481,25962.2,55.27019,10888.0,,,,,,,,,,,,,,,,,,,,,
KOR-2014-Q1,KOR,2014.0,,,,76.02048,15000.9,65.47404,25769.1,54.81114,10768.23,,,,,,,,,,,,,,,,,,,,,
KOR-2014-Q2,KOR,2014.0,,,,75.862,15027.5,65.42765,25831.87,54.87256,10804.33,,,,,,,,,,,,,,,,,,,,,
KOR-2014-Q3,KOR,2014.0,,,,76.1199,15100.0,65.7037,25983.53,55.16306,10883.5,,,,,,,,,,,,,,,,,,,,,
KOR-2014-Q4,KOR,2014.0,,,,75.99187,15098.47,65.66166,26001.23,55.20269,10902.73,,,,,,,,,,,,,,,,,,,,,
KOR-2015-01,KOR,2015.0,,,,76.1087,15119.1,65.87244,26073.4,55.50319,10954.3,,,,,,,,,,,,,,,,,,,,,
KOR-2015-02,KOR,2015.0,,,,76.22006,15152.1,65.953,26164.6,55.56076,11012.5,,,,,,,,,,,,,,,,,,,,,
KOR-2015-03,KOR,2015.0,,,,75.90457,15120.9,65.73191,26058.3,55.42073,10937.5,,,,,,,,,,,,,,,,,,,,,
KOR-2015-04,KOR,2015.0,,,,76.11523,15161.7,65.77746,26078.7,55.2974,10917.0,,,,,,,,,,,,,,,,,,,,,
KOR-2015-05,KOR,2015.0,,,,75.94898,15156.3,65.79747,26108.2,55.50417,10951.9,,,,,,,,,,,,,,,,,,,,,
KOR-2015-06,KOR,2015.0,,,,75.70499,15126.6,65.73657,26095.1,55.62651,10968.5,,,,,,,,,,,,,,,,,,,,,
KOR-2015-07,KOR,2015.0,,,,75.94662,15169.5,65.92231,26188.5,55.7569,11019.0,,,,,,,,,,,,,,,,,,,,,
KOR-2015-08,KOR,2015.0,,,,75.88646,15158.4,65.88915,26203.8,55.76097,11045.4,,,,,,,,,,,,,,,,,,,,,
KOR-2015-09,KOR,2015.0,,,,75.93076,15175.3,66.04261,26263.9,56.01626,11088.6,,,,,,,,,,,,,,,,,,,,,
KOR-2015-10,KOR,2015.0,,,,75.97674,15186.1,66.05754,26270.4,56.00045,11084.3,,,,,,,,,,,,,,,,,,,,,
KOR-2015-11,KOR,2015.0,,,,75.69628,15145.6,65.99773,26255.1,56.16248,11109.5,,,,,,,,,,,,,,,,,,,,,
KOR-2015-12,KOR,2015.0,,,,75.93786,15202.3,66.14479,26379.5,56.22181,11177.2,,,,,,,,,,,,,,,,,,,,,
KOR-2015-Q1,KOR,2015.0,,,,76.07773,15130.7,65.85244,26098.77,55.4949,10968.1,,,,,,,,,,,,,,,,,,,,,
KOR-2015-Q2,KOR,2015.0,,,,75.92303,15148.2,65.7705,26094.0,55.47604,10945.8,,,,,,,,,,,,,,,,,,,,,
KOR-2015-Q3,KOR,2015.0,,,,75.92128,15167.73,65.95137,26218.73,55.84473,11051.0,,,,,,,,,,,,,,,,,,,,,
KOR-2015-Q4,KOR,2015.0,,,,75.87028,15178.0,66.0667,26301.67,56.12828,11123.67,,,,,,,,,,,,,,,,,,,,,
KOR-2016-01,KOR,2016.0,,,,75.83809,15184.6,66.0508,26333.8,56.13139,11149.1,,,,,,,,,,,,,,,,,,,,,
KOR-2016-02,KOR,2016.0,,,,75.65147,15135.6,65.93375,26295.9,56.09656,11160.3,,,,,,,,,,,,,,,,,,,,,
KOR-2016-03,KOR,2016.0,,,,75.57266,15165.2,65.78462,26256.3,55.86236,11091.0,,,,,,,,,,,,,,,,,,,,,
KOR-2016-04,KOR,2016.0,,,,75.55911,15164.5,65.79098,26259.2,55.8856,11094.7,,,,,,,,,,,,,,,,,,,,,
KOR-2016-05,KOR,2016.0,,,,75.62827,15191.0,65.89963,26305.9,56.02841,11114.9,,,,,,,,,,,,,,,,,,,,,
KOR-2016-06,KOR,2016.0,,,,75.8549,15243.2,66.03088,26382.3,56.06603,11139.1,,,,,,,,,,,,,,,,,,,,,
KOR-2016-07,KOR,2016.0,,,,75.91998,15262.8,66.13164,26421.0,56.20441,11158.2,,,,,,,,,,,,,,,,,,,,,
KOR-2016-08,KOR,2016.0,,,,76.10455,15302.9,66.26721,26522.2,56.30285,11219.3,,,,,,,,,,,,,,,,,,,,,
KOR-2016-09,KOR,2016.0,,,,76.06944,15292.1,66.17258,26472.1,56.14183,11180.0,,,,,,,,,,,,,,,,,,,,,
KOR-2016-10,KOR,2016.0,,,,76.10571,15312.6,66.19725,26501.3,56.1512,11188.8,,,,,,,,,,,,,,,,,,,,,
KOR-2016-11,KOR,2016.0,,,,76.14124,15313.6,66.25734,26539.3,56.23701,11225.7,,,,,,,,,,,,,,,,,,,,,
KOR-2016-12,KOR,2016.0,,,,76.15046,15325.5,66.39442,26625.7,56.50843,11300.2,,,,,,,,,,,,,,,,,,,,,
KOR-2016-Q1,KOR,2016.0,,,,75.68739,15161.8,65.92303,26295.33,56.03009,11133.47,,,,,,,,,,,,,,,,,,,,,
KOR-2016-Q2,KOR,2016.0,,,,75.68078,15199.57,65.90717,26315.8,55.99335,11116.23,,,,,,,,,,,,,,,,,,,,,
KOR-2016-Q3,KOR,2016.0,,,,76.03132,15285.93,66.19048,26471.77,56.21637,11185.83,,,,,,,,,,,,,,,,,,,,,
KOR-2016-Q4,KOR,2016.0,,,,76.13247,15317.23,66.283,26555.43,56.29889,11238.23,,,,,,,,,,,,,,,,,,,,,
KOR-2017-01,KOR,2017.0,,,,75.90012,15285.6,66.26189,26567.2,56.48156,11281.6,,,,,,,,,,,,,,,,,,,,,
KOR-2017-02,KOR,2017.0,,,,76.20112,15319.5,66.52785,26651.6,56.71829,11332.0,,,,,,,,,,,,,,,,,,,,,
KOR-2017-03,KOR,2017.0,,,,76.35355,15381.4,66.68069,26703.3,56.85957,11321.9,,,,,,,,,,,,,,,,,,,,,
KOR-2017-04,KOR,2017.0,,,,76.36163,15359.1,66.68103,26691.2,56.85375,11332.0,,,,,,,,,,,,,,,,,,,,,
KOR-2017-05,KOR,2017.0,,,,76.39368,15391.1,66.63764,26697.7,56.72431,11306.7,,,,,,,,,,,,,,,,,,,,,
KOR-2017-06,KOR,2017.0,,,,76.32868,15388.3,66.62851,26691.8,56.77383,11303.5,,,,,,,,,,,,,,,,,,,,,
KOR-2017-07,KOR,2017.0,,,,76.48421,15406.4,66.73631,26738.8,56.83456,11332.5,,,,,,,,,,,,,,,,,,,,,
KOR-2017-08,KOR,2017.0,,,,76.22353,15346.0,66.64221,26722.9,56.92362,11376.9,,,,,,,,,,,,,,,,,,,,,
KOR-2017-09,KOR,2017.0,,,,76.3466,15383.4,66.73971,26786.5,56.98817,11403.1,,,,,,,,,,,,,,,,,,,,,
KOR-2017-10,KOR,2017.0,,,,76.13329,15373.4,66.6776,26783.7,57.07446,11410.2,,,,,,,,,,,,,,,,,,,,,
KOR-2017-11,KOR,2017.0,,,,76.1834,15378.2,66.63329,26783.6,56.93169,11405.5,,,,,,,,,,,,,,,,,,,,,
KOR-2017-12,KOR,2017.0,,,,76.16751,15405.8,66.70425,26879.9,57.09318,11474.1,,,,,,,,,,,,,,,,,,,,,
KOR-2017-Q1,KOR,2017.0,,,,76.15163,15328.83,66.49017,26640.7,56.68647,11311.83,,,,,,,,,,,,,,,,,,,,,
KOR-2017-Q2,KOR,2017.0,,,,76.36134,15379.5,66.64906,26693.57,56.78397,11314.07,,,,,,,,,,,,,,,,,,,,,
KOR-2017-Q3,KOR,2017.0,,,,76.35146,15378.6,66.70606,26749.4,56.91546,11370.83,,,,,,,,,,,,,,,,,,,,,
KOR-2017-Q4,KOR,2017.0,,,,76.1614,15385.8,66.67171,26815.73,57.03311,11429.93,,,,,,,,,,,,,,,,,,,,,
KOR-2018-01,KOR,2018.0,,,,76.4485,15464.3,66.89523,26905.0,57.1939,11440.7,,,,,,,,,,,,,,,,,,,,,
KOR-2018-02,KOR,2018.0,,,,76.14149,15369.3,66.60974,26740.4,56.9327,11371.1,,,,,,,,,,,,,,,,,,,,,
KOR-2018-03,KOR,2018.0,,,,76.05546,15359.8,66.7067,26795.7,57.21676,11435.9,,,,,,,,,,,,,,,,,,,,,
KOR-2018-04,KOR,2018.0,,,,76.07275,15379.4,66.74997,26827.1,57.28258,11447.6,,,,,,,,,,,,,,,,,,,,,
KOR-2018-05,KOR,2018.0,,,,75.93446,15362.9,66.59785,26783.3,57.11329,11420.4,,,,,,,,,,,,,,,,,,,,,
KOR-2018-06,KOR,2018.0,,,,75.91249,15371.6,66.61404,26803.6,57.16511,11432.1,,,,,,,,,,,,,,,,,,,,,
KOR-2018-07,KOR,2018.0,,,,75.77288,15341.3,66.49957,26762.4,57.07547,11421.1,,,,,,,,,,,,,,,,,,,,,
KOR-2018-08,KOR,2018.0,,,,75.56989,15295.1,66.3334,26722.0,56.95839,11427.0,,,,,,,,,,,,,,,,,,,,,
KOR-2018-09,KOR,2018.0,,,,75.85751,15372.4,66.57071,26835.1,57.13808,11462.7,,,,,,,,,,,,,,,,,,,,,
KOR-2018-10,KOR,2018.0,,,,75.77639,15369.4,66.54507,26850.9,57.16344,11481.5,,,,,,,,,,,,,,,,,,,,,
KOR-2018-11,KOR,2018.0,,,,75.81982,15396.0,66.65112,26938.0,57.33139,11542.0,,,,,,,,,,,,,,,,,,,,,
KOR-2018-12,KOR,2018.0,,,,75.67789,15386.3,66.58263,26908.0,57.33137,11521.7,,,,,,,,,,,,,,,,,,,,,
KOR-2018-Q1,KOR,2018.0,,,,76.21522,15397.8,66.73724,26813.7,57.11445,11415.9,,,,,,,,,,,,,,,,,,,,,
KOR-2018-Q2,KOR,2018.0,,,,75.97324,15371.3,66.65398,26804.67,57.18702,11433.37,,,,,,,,,,,,,,,,,,,,,
KOR-2018-Q3,KOR,2018.0,,,,75.73344,15336.27,66.46788,26773.17,57.05729,11436.93,,,,,,,,,,,,,,,,,,,,,
