LocationTime,LOCATION,INDICATOR,SUBJECT,TIME,Value
ISL-1995,ISL,SUICIDE,WOMEN,1995,4.2
ISL-1996,ISL,SUICIDE,WOMEN,1996,4.5
ISL-1997,ISL,SUICIDE,WOMEN,1997,5.3
ISL-1998,ISL,SUICIDE,WOMEN,1998,5.0
ISL-1999,ISL,SUICIDE,WOMEN,1999,5.6
ISL-2000,ISL,SUICIDE,WOMEN,2000,6.5
ISL-2001,ISL,SUICIDE,WOMEN,2001,6.0
ISL-2002,ISL,SUICIDE,WOMEN,2002,6.7
ISL-2003,ISL,SUICIDE,WOMEN,2003,5.1
ISL-2004,ISL,SUICIDE,WOMEN,2004,6.6
ISL-2005,ISL,SUICIDE,WOMEN,2005,6.8
ISL-2006,ISL,SUICIDE,WOMEN,2006,7.5
ISL-2007,ISL,SUICIDE,WOMEN,2007,4.7
ISL-2008,ISL,SUICIDE,WOMEN,2008,8.0
ISL-2009,ISL,SUICIDE,WOMEN,2009,4.6
ISL-2010,ISL,SUICIDE,WOMEN,2010,6.8
ISL-2011,ISL,SUICIDE,WOMEN,2011,3.3
ISL-2012,ISL,SUICIDE,WOMEN,2012,7.3
ISL-2013,ISL,SUICIDE,WOMEN,2013,9.2
ISL-2014,ISL,SUICIDE,WOMEN,2014,7.0
ISL-2015,ISL,SUICIDE,WOMEN,2015,6.9
ISL-2016,ISL,SUICIDE,WOMEN,2016,2.4
ISL-2017,ISL,SUICIDE,WOMEN,2017,1.3
ISL-2018,ISL,SUICIDE,WOMEN,2018,2.8
ISL-2019,ISL,SUICIDE,WOMEN,2019,4.1
ISL-2020,ISL,SUICIDE,WOMEN,2020,8.4
IRL-1990,IRL,SUICIDE,MEN,1990,16.8
IRL-1991,IRL,SUICIDE,MEN,1991,17.8
IRL-1992,IRL,SUICIDE,MEN,1992,19.2
IRL-1993,IRL,SUICIDE,MEN,1993,16.1
IRL-1994,IRL,SUICIDE,MEN,1994,18.5
IRL-1995,IRL,SUICIDE,MEN,1995,19.4
IRL-1996,IRL,SUICIDE,MEN,1996,20.1
IRL-1997,IRL,SUICIDE,MEN,1997,21.0
IRL-1998,IRL,SUICIDE,MEN,1998,23.6
IRL-1999,IRL,SUICIDE,MEN,1999,19.1
IRL-2000,IRL,SUICIDE,MEN,2000,20.3
IRL-2001,IRL,SUICIDE,MEN,2001,21.6
IRL-2002,IRL,SUICIDE,MEN,2002,18.8
IRL-2003,IRL,SUICIDE,MEN,2003,18.1
IRL-2004,IRL,SUICIDE,MEN,2004,19.3
IRL-2005,IRL,SUICIDE,MEN,2005,17.3
IRL-2006,IRL,SUICIDE,MEN,2006,17.5
IRL-2007,IRL,SUICIDE,MEN,2007,16.5
IRL-2008,IRL,SUICIDE,MEN,2008,17.4
IRL-2009,IRL,SUICIDE,MEN,2009,18.9
IRL-2010,IRL,SUICIDE,MEN,2010,17.2
IRL-2011,IRL,SUICIDE,MEN,2011,20.5
IRL-2012,IRL,SUICIDE,MEN,2012,20.4
IRL-2013,IRL,SUICIDE,MEN,2013,18.0
IRL-2014,IRL,SUICIDE,MEN,2014,18.0
IRL-2015,IRL,SUICIDE,MEN,2015,15.1
IRL-2018,IRL,SUICIDE,MEN,2018,14.3
IRL-1990,IRL,SUICIDE,WOMEN,1990,5.5
IRL-1991,IRL,SUICIDE,WOMEN,1991,4.3
IRL-1992,IRL,SUICIDE,WOMEN,1992,3.9
IRL-1993,IRL,SUICIDE,WOMEN,1993,4.3
IRL-1994,IRL,SUICIDE,WOMEN,1994,5.8
IRL-1995,IRL,SUICIDE,WOMEN,1995,5.0
IRL-1996,IRL,SUICIDE,WOMEN,1996,3.6
IRL-1997,IRL,SUICIDE,WOMEN,1997,5.3
IRL-1998,IRL,SUICIDE,WOMEN,1998,4.1
IRL-1999,IRL,SUICIDE,WOMEN,1999,4.7
IRL-2000,IRL,SUICIDE,WOMEN,2000,4.4
IRL-2001,IRL,SUICIDE,WOMEN,2001,4.3
IRL-2002,IRL,SUICIDE,WOMEN,2002,4.2
IRL-2003,IRL,SUICIDE,WOMEN,2003,5.1
IRL-2004,IRL,SUICIDE,WOMEN,2004,3.9
IRL-2005,IRL,SUICIDE,WOMEN,2005,4.3
IRL-2006,IRL,SUICIDE,WOMEN,2006,3.9
IRL-2007,IRL,SUICIDE,WOMEN,2007,4.5
IRL-2008,IRL,SUICIDE,WOMEN,2008,5.7
IRL-2009,IRL,SUICIDE,WOMEN,2009,4.8
IRL-2010,IRL,SUICIDE,WOMEN,2010,4.6
IRL-2011,IRL,SUICIDE,WOMEN,2011,4.1
IRL-2012,IRL,SUICIDE,WOMEN,2012,4.2
IRL-2013,IRL,SUICIDE,WOMEN,2013,4.2
IRL-2014,IRL,SUICIDE,WOMEN,2014,3.8
IRL-2015,IRL,SUICIDE,WOMEN,2015,4.0
IRL-2018,IRL,SUICIDE,WOMEN,2018,4.7
ITA-1990,ITA,SUICIDE,MEN,1990,13.1
ITA-1991,ITA,SUICIDE,MEN,1991,12.9
ITA-1992,ITA,SUICIDE,MEN,1992,13.2
ITA-1993,ITA,SUICIDE,MEN,1993,13.9
ITA-1994,ITA,SUICIDE,MEN,1994,13.2
ITA-1995,ITA,SUICIDE,MEN,1995,13.2
ITA-1996,ITA,SUICIDE,MEN,1996,13.1
ITA-1997,ITA,SUICIDE,MEN,1997,13.3
ITA-1998,ITA,SUICIDE,MEN,1998,12.9
ITA-1999,ITA,SUICIDE,MEN,1999,11.5
ITA-2000,ITA,SUICIDE,MEN,2000,11.4
ITA-2001,ITA,SUICIDE,MEN,2001,11.2
ITA-2002,ITA,SUICIDE,MEN,2002,11.3
ITA-2003,ITA,SUICIDE,MEN,2003,11.0
ITA-2004,ITA,SUICIDE,MEN,2004,10.8
ITA-2005,ITA,SUICIDE,MEN,2005,9.8
ITA-2006,ITA,SUICIDE,MEN,2006,9.7
ITA-2007,ITA,SUICIDE,MEN,2007,9.8
ITA-2008,ITA,SUICIDE,MEN,2008,9.9
ITA-2009,ITA,SUICIDE,MEN,2009,10.1
ITA-2010,ITA,SUICIDE,MEN,2010,10.2
ITA-2011,ITA,SUICIDE,MEN,2011,10.8
ITA-2012,ITA,SUICIDE,MEN,2012,10.9
ITA-2013,ITA,SUICIDE,MEN,2013,10.7
ITA-2014,ITA,SUICIDE,MEN,2014,10.2
ITA-2015,ITA,SUICIDE,MEN,2015,9.7
ITA-2016,ITA,SUICIDE,MEN,2016,9.5
ITA-2017,ITA,SUICIDE,MEN,2017,9.6
ITA-1990,ITA,SUICIDE,WOMEN,1990,4.1
ITA-1991,ITA,SUICIDE,WOMEN,1991,4.2
ITA-1992,ITA,SUICIDE,WOMEN,1992,4.0
ITA-1993,ITA,SUICIDE,WOMEN,1993,3.9
ITA-1994,ITA,SUICIDE,WOMEN,1994,3.7
ITA-1995,ITA,SUICIDE,WOMEN,1995,3.7
ITA-1996,ITA,SUICIDE,WOMEN,1996,4.0
ITA-1997,ITA,SUICIDE,WOMEN,1997,3.7
ITA-1998,ITA,SUICIDE,WOMEN,1998,3.3
ITA-1999,ITA,SUICIDE,WOMEN,1999,3.2
ITA-2000,ITA,SUICIDE,WOMEN,2000,3.3
ITA-2001,ITA,SUICIDE,WOMEN,2001,3.1
ITA-2002,ITA,SUICIDE,WOMEN,2002,2.9
ITA-2003,ITA,SUICIDE,WOMEN,2003,3.0
ITA-2004,ITA,SUICIDE,WOMEN,2004,2.9
ITA-2005,ITA,SUICIDE,WOMEN,2005,2.8
ITA-2006,ITA,SUICIDE,WOMEN,2006,2.6
ITA-2007,ITA,SUICIDE,WOMEN,2007,2.5
ITA-2008,ITA,SUICIDE,WOMEN,2008,2.7
ITA-2009,ITA,SUICIDE,WOMEN,2009,2.6
ITA-2010,ITA,SUICIDE,WOMEN,2010,2.5
ITA-2011,ITA,SUICIDE,WOMEN,2011,2.5
ITA-2012,ITA,SUICIDE,WOMEN,2012,2.7
ITA-2013,ITA,SUICIDE,WOMEN,2013,2.8
ITA-2014,ITA,SUICIDE,WOMEN,2014,2.7
ITA-2015,ITA,SUICIDE,WOMEN,2015,2.5
ITA-2016,ITA,SUICIDE,WOMEN,2016,2.3
ITA-2017,ITA,SUICIDE,WOMEN,2017,2.4
JPN-1990,JPN,SUICIDE,MEN,1990,23.8
JPN-1991,JPN,SUICIDE,MEN,1991,23.4
JPN-1992,JPN,SUICIDE,MEN,1992,25.0
JPN-1993,JPN,SUICIDE,MEN,1993,24.5
JPN-1994,JPN,SUICIDE,MEN,1994,25.0
JPN-1995,JPN,SUICIDE,MEN,1995,24.9
JPN-1996,JPN,SUICIDE,MEN,1996,25.5
JPN-1997,JPN,SUICIDE,MEN,1997,27.0
JPN-1998,JPN,SUICIDE,MEN,1998,36.9
JPN-1999,JPN,SUICIDE,MEN,1999,36.6
JPN-2000,JPN,SUICIDE,MEN,2000,34.8
JPN-2001,JPN,SUICIDE,MEN,2001,33.6
JPN-2002,JPN,SUICIDE,MEN,2002,34.2
JPN-2003,JPN,SUICIDE,MEN,2003,36.7
JPN-2004,JPN,SUICIDE,MEN,2004,34.4
JPN-2005,JPN,SUICIDE,MEN,2005,34.6
JPN-2006,JPN,SUICIDE,MEN,2006,33.2
JPN-2007,JPN,SUICIDE,MEN,2007,33.9
JPN-2008,JPN,SUICIDE,MEN,2008,33.3
JPN-2009,JPN,SUICIDE,MEN,2009,34.3
JPN-2010,JPN,SUICIDE,MEN,2010,32.3
JPN-2011,JPN,SUICIDE,MEN,2011,30.6
JPN-2012,JPN,SUICIDE,MEN,2012,28.4
JPN-2013,JPN,SUICIDE,MEN,2013,27.9
JPN-2014,JPN,SUICIDE,MEN,2014,26.0
JPN-2015,JPN,SUICIDE,MEN,2015,24.8
JPN-2016,JPN,SUICIDE,MEN,2016,22.6
JPN-2017,JPN,SUICIDE,MEN,2017,22.1
JPN-2018,JPN,SUICIDE,MEN,2018,21.4
JPN-2019,JPN,SUICIDE,MEN,2019,21.2
JPN-1990,JPN,SUICIDE,WOMEN,1990,13.3
JPN-1991,JPN,SUICIDE,WOMEN,1991,12.4
JPN-1992,JPN,SUICIDE,WOMEN,1992,12.1
JPN-1993,JPN,SUICIDE,WOMEN,1993,11.2
JPN-1994,JPN,SUICIDE,WOMEN,1994,10.8
JPN-1995,JPN,SUICIDE,WOMEN,1995,11.1
JPN-1996,JPN,SUICIDE,WOMEN,1996,11.0
JPN-1997,JPN,SUICIDE,WOMEN,1997,11.3
JPN-1998,JPN,SUICIDE,WOMEN,1998,13.8
JPN-1999,JPN,SUICIDE,WOMEN,1999,13.1
JPN-2000,JPN,SUICIDE,WOMEN,2000,12.3
JPN-2001,JPN,SUICIDE,WOMEN,2001,11.8
JPN-2002,JPN,SUICIDE,WOMEN,2002,11.6
JPN-2003,JPN,SUICIDE,WOMEN,2003,12.2
JPN-2004,JPN,SUICIDE,WOMEN,2004,11.6
JPN-2005,JPN,SUICIDE,WOMEN,2005,11.7
JPN-2006,JPN,SUICIDE,WOMEN,2006,11.9
JPN-2007,JPN,SUICIDE,WOMEN,2007,12.3
JPN-2008,JPN,SUICIDE,WOMEN,2008,12.2
JPN-2009,JPN,SUICIDE,WOMEN,2009,12.0
JPN-2010,JPN,SUICIDE,WOMEN,2010,11.8
JPN-2011,JPN,SUICIDE,WOMEN,2011,12.6
JPN-2012,JPN,SUICIDE,WOMEN,2012,11.0
JPN-2013,JPN,SUICIDE,WOMEN,2013,10.9
JPN-2014,JPN,SUICIDE,WOMEN,2014,10.5
JPN-2015,JPN,SUICIDE,WOMEN,2015,9.6
JPN-2016,JPN,SUICIDE,WOMEN,2016,8.8
JPN-2017,JPN,SUICIDE,WOMEN,2017,8.6
JPN-2018,JPN,SUICIDE,WOMEN,2018,8.8
JPN-2019,JPN,SUICIDE,WOMEN,2019,8.3
KOR-1990,KOR,SUICIDE,MEN,1990,13.7
KOR-1991,KOR,SUICIDE,MEN,1991,12.8
KOR-1992,KOR,SUICIDE,MEN,1992,14.6
KOR-1993,KOR,SUICIDE,MEN,1993,17.6
KOR-1994,KOR,SUICIDE,MEN,1994,18.2
KOR-1995,KOR,SUICIDE,MEN,1995,19.2
KOR-1996,KOR,SUICIDE,MEN,1996,23.0
KOR-1997,KOR,SUICIDE,MEN,1997,25.1
KOR-1998,KOR,SUICIDE,MEN,1998,35.7
KOR-1999,KOR,SUICIDE,MEN,1999,29.1
KOR-2000,KOR,SUICIDE,MEN,2000,26.8
KOR-2001,KOR,SUICIDE,MEN,2001,29.5
KOR-2002,KOR,SUICIDE,MEN,2002,36.7
KOR-2003,KOR,SUICIDE,MEN,2003,46.8
KOR-2004,KOR,SUICIDE,MEN,2004,47.7
KOR-2005,KOR,SUICIDE,MEN,2005,48.0
KOR-2006,KOR,SUICIDE,MEN,2006,42.3
KOR-2007,KOR,SUICIDE,MEN,2007,44.6
KOR-2008,KOR,SUICIDE,MEN,2008,44.1
KOR-2009,KOR,SUICIDE,MEN,2009,50.7
KOR-2010,KOR,SUICIDE,MEN,2010,52.2
KOR-2011,KOR,SUICIDE,MEN,2011,52.5
KOR-2012,KOR,SUICIDE,MEN,2012,45.3
KOR-2013,KOR,SUICIDE,MEN,2013,45.4
KOR-2014,KOR,SUICIDE,MEN,2014,41.8
KOR-2015,KOR,SUICIDE,MEN,2015,41.3
KOR-2016,KOR,SUICIDE,MEN,2016,39.1
KOR-2017,KOR,SUICIDE,MEN,2017,36.5
KOR-2018,KOR,SUICIDE,MEN,2018,39.1
KOR-2019,KOR,SUICIDE,MEN,2019,38.0
KOR-2020,KOR,SUICIDE,MEN,2020,34.9
KOR-1990,KOR,SUICIDE,WOMEN,1990,5.3
KOR-1991,KOR,SUICIDE,WOMEN,1991,5.1
KOR-1992,KOR,SUICIDE,WOMEN,1992,5.7
KOR-1993,KOR,SUICIDE,WOMEN,1993,6.9
KOR-1994,KOR,SUICIDE,WOMEN,1994,7.3
KOR-1995,KOR,SUICIDE,WOMEN,1995,7.6
KOR-1996,KOR,SUICIDE,WOMEN,1996,9.0
KOR-1997,KOR,SUICIDE,WOMEN,1997,9.5
KOR-1998,KOR,SUICIDE,WOMEN,1998,12.1
KOR-1999,KOR,SUICIDE,WOMEN,1999,10.7
KOR-2000,KOR,SUICIDE,WOMEN,2000,10.2
KOR-2001,KOR,SUICIDE,WOMEN,2001,10.8
KOR-2002,KOR,SUICIDE,WOMEN,2002,14.3
KOR-2003,KOR,SUICIDE,WOMEN,2003,17.4
KOR-2004,KOR,SUICIDE,WOMEN,2004,18.6
KOR-2005,KOR,SUICIDE,WOMEN,2005,19.5
KOR-2006,KOR,SUICIDE,WOMEN,2006,16.9
KOR-2007,KOR,SUICIDE,WOMEN,2007,20.2
KOR-2008,KOR,SUICIDE,WOMEN,2008,20.1
KOR-2009,KOR,SUICIDE,WOMEN,2009,23.5
KOR-2010,KOR,SUICIDE,WOMEN,2010,22.1
KOR-2011,KOR,SUICIDE,WOMEN,2011,20.9
KOR-2012,KOR,SUICIDE,WOMEN,2012,18.5
KOR-2013,KOR,SUICIDE,WOMEN,2013,17.3
KOR-2014,KOR,SUICIDE,WOMEN,2014,15.8
KOR-2015,KOR,SUICIDE,WOMEN,2015,15.1
KOR-2016,KOR,SUICIDE,WOMEN,2016,14.5
KOR-2017,KOR,SUICIDE,WOMEN,2017,13.1
KOR-2018,KOR,SUICIDE,WOMEN,2018,14.0
KOR-2019,KOR,SUICIDE,WOMEN,2019,14.9
KOR-2020,KOR,SUICIDE,WOMEN,2020,14.9
LUX-1990,LUX,SUICIDE,MEN,1990,26.9
LUX-1991,LUX,SUICIDE,MEN,1991,31.1
LUX-1992,LUX,SUICIDE,MEN,1992,16.8
LUX-1993,LUX,SUICIDE,MEN,1993,26.3
LUX-1994,LUX,SUICIDE,MEN,1994,35.7
LUX-1995,LUX,SUICIDE,MEN,1995,24.6
LUX-1996,LUX,SUICIDE,MEN,1996,28.2
LUX-1997,LUX,SUICIDE,MEN,1997,34.1
LUX-1998,LUX,SUICIDE,MEN,1998,25.0
LUX-1999,LUX,SUICIDE,MEN,1999,24.7
LUX-2000,LUX,SUICIDE,MEN,2000,25.0
LUX-2001,LUX,SUICIDE,MEN,2001,25.1
LUX-2002,LUX,SUICIDE,MEN,2002,31.6
LUX-2003,LUX,SUICIDE,MEN,2003,20.1
LUX-2004,LUX,SUICIDE,MEN,2004,21.9
LUX-2005,LUX,SUICIDE,MEN,2005,19.6
LUX-2006,LUX,SUICIDE,MEN,2006,21.9
LUX-2007,LUX,SUICIDE,MEN,2007,24.0
LUX-2008,LUX,SUICIDE,MEN,2008,15.2
LUX-2009,LUX,SUICIDE,MEN,2009,14.7
LUX-2010,LUX,SUICIDE,MEN,2010,17.6
LUX-2011,LUX,SUICIDE,MEN,2011,14.7
LUX-2012,LUX,SUICIDE,MEN,2012,15.2
LUX-2013,LUX,SUICIDE,MEN,2013,9.5
LUX-2014,LUX,SUICIDE,MEN,2014,19.0
LUX-2015,LUX,SUICIDE,MEN,2015,16.5
LUX-2016,LUX,SUICIDE,MEN,2016,11.5
LUX-2017,LUX,SUICIDE,MEN,2017,12.6
LUX-2018,LUX,SUICIDE,MEN,2018,11.5
LUX-2019,LUX,SUICIDE,MEN,2019,15.8
LUX-1990,LUX,SUICIDE,WOMEN,1990,11.0
LUX-1991,LUX,SUICIDE,WOMEN,1991,11.7
LUX-1992,LUX,SUICIDE,WOMEN,1992,15.4
LUX-1993,LUX,SUICIDE,WOMEN,1993,8.0
LUX-1994,LUX,SUICIDE,WOMEN,1994,6.7
LUX-1995,LUX,SUICIDE,WOMEN,1995,8.7
LUX-1996,LUX,SUICIDE,WOMEN,1996,9.3
LUX-1997,LUX,SUICIDE,WOMEN,1997,9.9
LUX-1998,LUX,SUICIDE,WOMEN,1998,7.2
LUX-1999,LUX,SUICIDE,WOMEN,1999,9.8
LUX-2000,LUX,SUICIDE,WOMEN,2000,7.3
LUX-2001,LUX,SUICIDE,WOMEN,2001,10.4
LUX-2002,LUX,SUICIDE,WOMEN,2002,10.3
LUX-2003,LUX,SUICIDE,WOMEN,2003,3.6
LUX-2004,LUX,SUICIDE,WOMEN,2004,7.1
LUX-2005,LUX,SUICIDE,WOMEN,2005,4.2
LUX-2006,LUX,SUICIDE,WOMEN,2006,7.6
LUX-2007,LUX,SUICIDE,WOMEN,2007,10.5
LUX-2008,LUX,SUICIDE,WOMEN,2008,3.2
LUX-2009,LUX,SUICIDE,WOMEN,2009,4.7
LUX-2010,LUX,SUICIDE,WOMEN,2010,4.3
LUX-2011,LUX,SUICIDE,WOMEN,2011,6.8
LUX-2012,LUX,SUICIDE,WOMEN,2012,4.4
LUX-2013,LUX,SUICIDE,WOMEN,2013,5.8
LUX-2014,LUX,SUICIDE,WOMEN,2014,5.5
LUX-2015,LUX,SUICIDE,WOMEN,2015,7.0
LUX-2016,LUX,SUICIDE,WOMEN,2016,3.7
LUX-2017,LUX,SUICIDE,WOMEN,2017,4.8
LUX-2018,LUX,SUICIDE,WOMEN,2018,5.2
LUX-2019,LUX,SUICIDE,WOMEN,2019,6.7
MEX-1990,MEX,SUICIDE,MEN,1990,6.6
MEX-1991,MEX,SUICIDE,MEN,1991,6.6
MEX-1992,MEX,SUICIDE,MEN,1992,7.0
MEX-1993,MEX,SUICIDE,MEN,1993,7.5
MEX-1994,MEX,SUICIDE,MEN,1994,8.0
MEX-1995,MEX,SUICIDE,MEN,1995,8.4
MEX-1996,MEX,SUICIDE,MEN,1996,7.6
MEX-1997,MEX,SUICIDE,MEN,1997,7.8
MEX-1998,MEX,SUICIDE,MEN,1998,7.8
MEX-1999,MEX,SUICIDE,MEN,1999,7.5
MEX-2000,MEX,SUICIDE,MEN,2000,8.1
MEX-2001,MEX,SUICIDE,MEN,2001,8.3
MEX-2002,MEX,SUICIDE,MEN,2002,8.0
MEX-2003,MEX,SUICIDE,MEN,2003,8.4
MEX-2004,MEX,SUICIDE,MEN,2004,8.4
MEX-2005,MEX,SUICIDE,MEN,2005,9.0
MEX-2006,MEX,SUICIDE,MEN,2006,8.3
MEX-2007,MEX,SUICIDE,MEN,2007,8.1
MEX-2008,MEX,SUICIDE,MEN,2008,8.4
MEX-2009,MEX,SUICIDE,MEN,2009,8.8
MEX-2010,MEX,SUICIDE,MEN,2010,8.8
MEX-2011,MEX,SUICIDE,MEN,2011,9.0
MEX-2012,MEX,SUICIDE,MEN,2012,8.4
MEX-2013,MEX,SUICIDE,MEN,2013,8.9
MEX-2014,MEX,SUICIDE,MEN,2014,9.7
MEX-2015,MEX,SUICIDE,MEN,2015,9.6
MEX-2016,MEX,SUICIDE,MEN,2016,9.6
MEX-2017,MEX,SUICIDE,MEN,2017,9.6
MEX-2018,MEX,SUICIDE,MEN,2018,9.7
MEX-2019,MEX,SUICIDE,MEN,2019,10.0
MEX-2020,MEX,SUICIDE,MEN,2020,11.0
MEX-1990,MEX,SUICIDE,WOMEN,1990,0.8
MEX-1991,MEX,SUICIDE,WOMEN,1991,0.9
MEX-1992,MEX,SUICIDE,WOMEN,1992,1.0
MEX-1993,MEX,SUICIDE,WOMEN,1993,0.9
MEX-1994,MEX,SUICIDE,WOMEN,1994,1.0
MEX-1995,MEX,SUICIDE,WOMEN,1995,1.0
MEX-1996,MEX,SUICIDE,WOMEN,1996,1.0
MEX-1997,MEX,SUICIDE,WOMEN,1997,1.1
MEX-1998,MEX,SUICIDE,WOMEN,1998,1.0
MEX-1999,MEX,SUICIDE,WOMEN,1999,1.0
MEX-2000,MEX,SUICIDE,WOMEN,2000,1.1
MEX-2001,MEX,SUICIDE,WOMEN,2001,1.4
MEX-2002,MEX,SUICIDE,WOMEN,2002,1.3
MEX-2003,MEX,SUICIDE,WOMEN,2003,1.4
MEX-2004,MEX,SUICIDE,WOMEN,2004,1.3
MEX-2005,MEX,SUICIDE,WOMEN,2005,1.4
MEX-2006,MEX,SUICIDE,WOMEN,2006,1.3
MEX-2007,MEX,SUICIDE,WOMEN,2007,1.4
MEX-2008,MEX,SUICIDE,WOMEN,2008,1.5
MEX-2009,MEX,SUICIDE,WOMEN,2009,1.6
MEX-2010,MEX,SUICIDE,WOMEN,2010,1.5
MEX-2011,MEX,SUICIDE,WOMEN,2011,1.6
MEX-2012,MEX,SUICIDE,WOMEN,2012,1.6
MEX-2013,MEX,SUICIDE,WOMEN,2013,1.7
MEX-2014,MEX,SUICIDE,WOMEN,2014,1.9
MEX-2015,MEX,SUICIDE,WOMEN,2015,1.8
MEX-2016,MEX,SUICIDE,WOMEN,2016,1.7
MEX-2017,MEX,SUICIDE,WOMEN,2017,1.8
MEX-2018,MEX,SUICIDE,WOMEN,2018,1.8
MEX-2019,MEX,SUICIDE,WOMEN,2019,1.9
MEX-2020,MEX,SUICIDE,WOMEN,2020,2.0
NLD-1990,NLD,SUICIDE,MEN,1990,13.7
NLD-1991,NLD,SUICIDE,MEN,1991,15.7
NLD-1992,NLD,SUICIDE,MEN,1992,15.4
NLD-1993,NLD,SUICIDE,MEN,1993,14.6
NLD-1994,NLD,SUICIDE,MEN,1994,15.6
NLD-1995,NLD,SUICIDE,MEN,1995,13.8
NLD-1996,NLD,SUICIDE,MEN,1996,14.6
NLD-1997,NLD,SUICIDE,MEN,1997,14.6
NLD-1998,NLD,SUICIDE,MEN,1998,13.9
NLD-1999,NLD,SUICIDE,MEN,1999,13.8
NLD-2000,NLD,SUICIDE,MEN,2000,13.6
NLD-2001,NLD,SUICIDE,MEN,2001,13.4
NLD-2002,NLD,SUICIDE,MEN,2002,13.8
NLD-2003,NLD,SUICIDE,MEN,2003,13.1
NLD-2004,NLD,SUICIDE,MEN,2004,13.2
NLD-2005,NLD,SUICIDE,MEN,2005,13.6
NLD-2006,NLD,SUICIDE,MEN,2006,13.4
NLD-2007,NLD,SUICIDE,MEN,2007,11.8
NLD-2008,NLD,SUICIDE,MEN,2008,12.4
NLD-2009,NLD,SUICIDE,MEN,2009,13.1
NLD-2010,NLD,SUICIDE,MEN,2010,13.6
NLD-2011,NLD,SUICIDE,MEN,2011,13.7
NLD-2012,NLD,SUICIDE,MEN,2012,14.3
NLD-2013,NLD,SUICIDE,MEN,2013,15.6
NLD-2014,NLD,SUICIDE,MEN,2014,14.8
NLD-2015,NLD,SUICIDE,MEN,2015,15.1
NLD-2016,NLD,SUICIDE,MEN,2016,15.0
NLD-2017,NLD,SUICIDE,MEN,2017,15.1
NLD-2018,NLD,SUICIDE,MEN,2018,13.5
NLD-2019,NLD,SUICIDE,MEN,2019,13.9
NLD-2020,NLD,SUICIDE,MEN,2020,13.8
NLD-1990,NLD,SUICIDE,WOMEN,1990,7.5
NLD-1991,NLD,SUICIDE,WOMEN,1991,7.8
NLD-1992,NLD,SUICIDE,WOMEN,1992,7.4
NLD-1993,NLD,SUICIDE,WOMEN,1993,7.1
NLD-1994,NLD,SUICIDE,WOMEN,1994,6.5
NLD-1995,NLD,SUICIDE,WOMEN,1995,6.7
NLD-1996,NLD,SUICIDE,WOMEN,1996,6.9
NLD-1997,NLD,SUICIDE,WOMEN,1997,6.8
NLD-1998,NLD,SUICIDE,WOMEN,1998,6.6
NLD-1999,NLD,SUICIDE,WOMEN,1999,6.4
NLD-2000,NLD,SUICIDE,WOMEN,2000,6.3
NLD-2001,NLD,SUICIDE,WOMEN,2001,5.7
NLD-2002,NLD,SUICIDE,WOMEN,2002,6.2
NLD-2003,NLD,SUICIDE,WOMEN,2003,5.9
NLD-2004,NLD,SUICIDE,WOMEN,2004,5.9
NLD-2005,NLD,SUICIDE,WOMEN,2005,6.0
NLD-2006,NLD,SUICIDE,WOMEN,2006,5.7
NLD-2007,NLD,SUICIDE,WOMEN,2007,4.9
NLD-2008,NLD,SUICIDE,WOMEN,2008,5.3
NLD-2009,NLD,SUICIDE,WOMEN,2009,5.4
NLD-2010,NLD,SUICIDE,WOMEN,2010,5.5
NLD-2011,NLD,SUICIDE,WOMEN,2011,5.9
NLD-2012,NLD,SUICIDE,WOMEN,2012,6.5
NLD-2013,NLD,SUICIDE,WOMEN,2013,6.2
NLD-2014,NLD,SUICIDE,WOMEN,2014,6.7
NLD-2015,NLD,SUICIDE,WOMEN,2015,6.7
NLD-2016,NLD,SUICIDE,WOMEN,2016,6.8
NLD-2017,NLD,SUICIDE,WOMEN,2017,6.8
NLD-2018,NLD,SUICIDE,WOMEN,2018,7.2
NLD-2019,NLD,SUICIDE,WOMEN,2019,6.3
NLD-2020,NLD,SUICIDE,WOMEN,2020,6.4
NZL-1990,NZL,SUICIDE,MEN,1990,23.5
NZL-1991,NZL,SUICIDE,MEN,1991,22.6
NZL-1992,NZL,SUICIDE,MEN,1992,23.9
NZL-1993,NZL,SUICIDE,MEN,1993,20.1
NZL-1994,NZL,SUICIDE,MEN,1994,24.7
NZL-1995,NZL,SUICIDE,MEN,1995,24.6
NZL-1996,NZL,SUICIDE,MEN,1996,24.5
NZL-1997,NZL,SUICIDE,MEN,1997,24.5
NZL-1998,NZL,SUICIDE,MEN,1998,24.6
NZL-1999,NZL,SUICIDE,MEN,1999,21.2
NZL-2000,NZL,SUICIDE,MEN,2000,21.0
NZL-2001,NZL,SUICIDE,MEN,2001,21.5
NZL-2002,NZL,SUICIDE,MEN,2002,19.5
NZL-2003,NZL,SUICIDE,MEN,2003,20.1
NZL-2004,NZL,SUICIDE,MEN,2004,20.3
NZL-2005,NZL,SUICIDE,MEN,2005,19.6
NZL-2006,NZL,SUICIDE,MEN,2006,19.6
NZL-2007,NZL,SUICIDE,MEN,2007,18.9
NZL-2008,NZL,SUICIDE,MEN,2008,18.9
NZL-2009,NZL,SUICIDE,MEN,2009,19.2
NZL-2010,NZL,SUICIDE,MEN,2010,18.7
NZL-2011,NZL,SUICIDE,MEN,2011,17.6
NZL-2012,NZL,SUICIDE,MEN,2012,18.7
